Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
37,3,11.37,111.31,9.79,1.91,102.11,53.49,2.87,2.86,1.00,1.76,1.61,0.92,1.51,1.46,0.97,1,1,1.00,2,2,1.00,3,3,1.00,11,11,1.00,C,C
38,3,4.98,18.91,3.79,0.60,14.66,24.40,1.87,1.83,0.98,1.20,1.15,0.96,0.63,0.64,1.02,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
39,3,17.98,44.23,2.46,2.33,28.74,12.31,5.52,5.57,1.01,2.53,2.58,1.02,2.96,2.74,0.92,1,1,1.00,4,4,1.00,4,4,1.00,15,15,1.00,C,C
40,3,12.06,284.88,23.62,2.96,275.71,92.99,2.73,2.81,1.03,1.56,1.61,1.03,1.53,1.53,1.00,1,1,1.00,2,2,1.00,5,5,1.00,11,11,1.00,C,C
41,3,23.55,325.98,13.84,4.83,309.47,64.08,5.62,5.76,1.02,2.58,2.64,1.02,3.25,2.89,0.89,1,1,1.00,4,4,1.00,7,5,0.71,23,17,0.74,C,C
42,3,36.32,28.50,,4.79,17.04,,11.36,5.55,,4.30,1.78,,5.85,1.63,,1,1,,8,2,,9,2,,31,8,,C,A
43,3,14.94,144.10,,3.02,141.64,,3.81,1.05,,2.06,0.80,,2.09,0.00,,1,1,,3,0,,5,2,,13,2,,C,A
44,3,20.68,429.38,,3.12,418.98,,5.63,3.91,,2.48,1.64,,2.81,1.42,,1,1,,4,2,,6,4,,21,10,,C,A
45,3,15.03,6.26,,2.08,4.28,,3.75,1.10,,2.11,0.87,,2.44,0.00,,1,1,,3,0,,4,0,,15,0,,C,A
46,3,10.46,13.28,,1.79,11.40,,2.82,1.09,,1.62,0.78,,1.63,0.00,,1,1,,2,0,,3,1,,9,0,,C,A
47,3,11.00,42.71,,2.39,40.15,,2.89,1.13,,1.65,0.76,,1.48,0.00,,1,1,,2,0,,4,2,,9,2,,C,A
48,3,12.34,51.16,4.14,2.35,40.60,17.24,2.72,2.85,1.05,1.52,1.65,1.09,1.76,1.65,0.94,1,1,1.00,2,2,1.00,4,5,1.25,13,15,1.15,C,C
49,3,10.50,37.05,3.53,1.63,28.18,17.29,2.83,2.86,1.01,1.59,1.64,1.03,1.46,1.55,1.06,1,1,1.00,2,2,1.00,3,3,1.00,9,9,1.00,C,C
50,3,20.48,268.41,13.10,3.43,251.24,73.21,5.51,5.54,1.01,2.57,2.47,0.96,2.97,2.94,0.99,1,1,1.00,4,4,1.00,6,6,1.00,19,19,1.00,C,C
51,3,24.96,137.09,5.49,3.11,115.25,37.02,8.42,8.47,1.01,3.30,3.47,1.05,4.20,4.02,0.96,1,1,1.00,6,6,1.00,6,6,1.00,19,19,1.00,C,C
52,3,35.94,8.46,,5.42,4.49,,9.82,3.06,,3.95,0.90,,5.28,0.00,,1,1,,7,0,,10,0,,35,0,,C,A
53,3,25.72,306.09,11.90,4.27,284.53,66.70,6.93,7.06,1.02,2.91,2.97,1.02,3.70,3.69,1.00,1,1,1.00,5,5,1.00,7,7,1.00,25,25,1.00,C,C
54,3,22.44,6.99,,3.90,4.32,,5.68,1.86,,2.59,0.80,,3.06,0.00,,1,1,,4,0,,7,0,,23,0,,C,A
55,3,17.62,143.68,8.15,1.94,128.20,66.10,5.71,5.64,0.99,2.57,2.47,0.96,2.78,2.76,0.99,1,1,1.00,4,4,1.00,4,4,1.00,15,15,1.00,C,C
56,3,20.58,83.90,4.08,2.54,65.83,25.96,7.08,7.25,1.02,2.90,3.01,1.04,3.44,3.32,0.97,1,1,1.00,5,5,1.00,5,5,1.00,15,15,1.00,C,C
57,3,28.10,434.17,15.45,3.80,410.41,107.94,8.50,8.37,0.98,3.36,3.24,0.96,4.51,4.40,0.98,1,1,1.00,6,6,1.00,7,7,1.00,25,25,1.00,C,C
58,3,18.93,434.15,22.93,2.50,418.12,167.55,5.63,5.56,0.99,2.58,2.43,0.94,2.79,2.85,1.02,1,1,1.00,4,4,1.00,5,5,1.00,17,17,1.00,C,C
59,3,13.59,63.92,4.70,2.20,52.39,23.77,3.79,3.88,1.02,2.00,2.01,1.01,2.12,2.11,1.00,1,1,1.00,3,3,1.00,4,4,1.00,11,11,1.00,C,C
60,3,12.22,186.47,15.26,1.56,175.76,112.48,3.80,3.90,1.03,2.06,2.09,1.02,2.23,2.08,0.93,1,1,1.00,3,3,1.00,3,3,1.00,9,9,1.00,C,C
61,3,15.14,39.38,2.60,2.41,26.81,11.13,3.84,3.75,0.98,2.02,2.11,1.04,2.08,2.19,1.05,1,1,1.00,3,3,1.00,4,4,1.00,15,15,1.00,C,C
62,3,23.36,140.42,6.01,3.26,119.88,36.75,7.15,7.24,1.01,2.90,2.98,1.03,3.45,3.55,1.03,1,1,1.00,5,5,1.00,6,6,1.00,21,21,1.00,C,C
63,3,17.11,51.76,3.03,2.70,37.81,14.02,3.87,3.84,0.99,2.06,2.08,1.01,2.21,2.32,1.05,1,1,1.00,3,3,1.00,5,5,1.00,19,19,1.00,C,C
64,3,29.62,482.95,16.30,4.38,458.32,104.72,8.57,8.50,0.99,3.40,3.28,0.97,4.51,4.26,0.94,1,1,1.00,6,6,1.00,8,8,1.00,27,27,1.00,C,C
65,3,16.81,6.26,,3.27,4.36,,3.79,1.12,,2.09,0.77,,2.36,0.00,,1,1,,3,0,,6,0,,17,0,,C,A
66,3,20.84,57.38,2.75,3.40,40.67,11.95,5.72,5.72,1.00,2.52,2.44,0.97,3.15,2.80,0.89,1,1,1.00,4,4,1.00,6,6,1.00,19,19,1.00,C,C
67,3,11.93,440.80,36.94,1.50,430.36,287.66,3.80,3.83,1.01,2.09,1.97,0.94,1.93,2.05,1.06,1,1,1.00,3,3,1.00,3,3,1.00,9,9,1.00,C,C
68,3,13.02,68.68,5.28,2.93,58.47,19.97,2.84,2.89,1.02,1.63,1.69,1.04,1.60,1.63,1.02,1,1,1.00,2,2,1.00,5,5,1.00,13,13,1.00,C,C
69,3,20.61,359.75,17.45,3.10,342.24,110.41,5.69,5.83,1.02,2.49,2.49,1.00,3.01,2.92,0.97,1,1,1.00,4,4,1.00,5,5,1.00,19,19,1.00,C,C
70,3,12.16,403.23,33.17,1.52,392.71,258.16,3.70,3.87,1.05,2.03,2.05,1.01,1.99,2.04,1.02,1,1,1.00,3,3,1.00,3,3,1.00,9,9,1.00,C,C
71,3,19.31,239.68,12.41,2.91,223.31,76.61,5.68,5.67,1.00,2.48,2.52,1.02,2.81,2.91,1.03,1,1,1.00,4,4,1.00,5,5,1.00,17,17,1.00,C,C
72,3,20.17,154.15,7.64,3.05,137.31,45.04,5.62,5.63,1.00,2.55,2.43,0.95,2.89,2.87,0.99,1,1,1.00,4,4,1.00,6,6,1.00,19,19,1.00,C,C
73,3,19.56,341.16,17.45,2.77,324.88,117.26,5.66,5.64,1.00,2.48,2.48,1.00,2.93,2.89,0.98,1,1,1.00,4,4,1.00,5,5,1.00,17,17,1.00,C,C
74,3,30.15,198.34,6.58,3.57,171.59,48.02,10.00,10.02,1.00,3.85,3.87,1.01,4.83,4.75,0.98,1,1,1.00,7,7,1.00,7,7,1.00,25,25,1.00,C,C
75,3,9.07,24.90,2.74,1.23,17.21,13.99,2.81,2.83,1.01,1.63,1.62,0.99,1.38,1.31,0.95,1,1,1.00,2,2,1.00,2,2,1.00,7,7,1.00,C,C
76,3,12.70,30.24,2.38,1.57,19.19,12.24,3.74,3.77,1.01,2.06,2.07,1.01,1.97,2.02,1.03,1,1,1.00,3,3,1.00,3,3,1.00,11,11,1.00,C,C
77,3,22.34,7.40,,2.60,4.22,,7.16,2.33,,2.98,0.84,,3.43,0.00,,1,1,,5,0,,5,0,,19,0,,C,A
78,3,8.21,140.59,17.13,1.10,133.51,121.73,2.80,2.79,1.00,1.72,1.65,0.96,1.30,1.30,1.00,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
79,3,22.19,7.27,,3.63,4.55,,5.60,1.87,,2.57,0.84,,3.09,0.00,,1,1,,4,0,,7,0,,23,0,,C,A
80,3,12.36,409.79,,2.46,407.19,,2.86,1.12,,1.63,0.79,,1.52,0.00,,1,1,,2,0,,4,2,,13,2,,C,A
81,3,20.92,7.08,,3.12,4.39,,5.60,1.88,,2.49,0.80,,3.21,0.00,,1,1,,4,0,,6,0,,21,0,,C,A
82,3,12.53,89.97,7.18,2.99,80.60,26.99,2.79,2.85,1.02,1.69,1.62,0.96,1.82,1.53,0.84,1,1,1.00,2,2,1.00,5,5,1.00,11,11,1.00,C,C
83,3,10.46,21.84,2.09,1.21,12.47,10.29,2.84,2.84,1.00,1.61,1.72,1.07,1.59,1.44,0.91,1,1,1.00,2,2,1.00,2,2,1.00,10,10,1.00,C,C
84,3,21.24,443.39,20.88,3.59,425.21,118.31,5.65,5.63,1.00,2.41,2.66,1.10,2.99,3.09,1.03,1,1,1.00,4,4,1.00,7,7,1.00,21,21,1.00,C,C
85,3,24.50,18.82,,3.87,12.15,,7.05,3.24,,2.99,1.25,,3.68,0.72,,1,1,,5,1,,7,1,,21,4,,C,A
86,3,27.87,416.93,14.96,3.60,391.35,108.63,8.50,8.39,0.99,3.53,3.38,0.96,4.32,4.69,1.09,1,1,1.00,6,6,1.00,7,9,1.29,25,29,1.16,C,C
87,3,21.10,6.91,,3.03,4.25,,5.66,1.86,,2.57,0.79,,3.01,0.00,,1,1,,4,0,,6,0,,21,0,,C,A
88,3,12.94,163.69,12.65,1.50,152.54,101.66,3.84,3.81,0.99,2.12,1.98,0.93,2.03,2.04,1.01,1,1,1.00,3,3,1.00,3,3,1.00,11,11,1.00,C,C
89,3,18.76,63.10,3.36,2.45,45.68,18.67,5.60,5.67,1.01,2.55,2.57,1.01,2.97,3.16,1.07,1,1,1.00,4,4,1.00,5,6,1.20,17,19,1.12,C,C
90,3,22.15,7.73,,2.46,4.50,,7.10,2.43,,2.96,0.80,,3.49,0.00,,1,1,,5,0,,5,0,,19,0,,C,A
91,3,17.99,51.77,2.88,2.39,36.20,15.18,5.60,5.70,1.02,2.44,2.51,1.03,2.81,2.97,1.06,1,1,1.00,4,4,1.00,4,4,1.00,15,15,1.00,C,C
92,3,21.13,399.97,18.93,3.90,382.94,98.28,5.65,5.74,1.02,2.62,2.48,0.95,3.02,2.84,0.94,1,1,1.00,4,4,1.00,7,7,1.00,19,19,1.00,C,C
93,3,8.35,35.22,4.22,1.19,27.96,23.58,2.89,2.86,0.99,1.58,1.67,1.06,1.24,1.40,1.13,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
94,3,20.19,60.82,3.01,3.12,44.05,14.13,5.70,5.78,1.01,2.51,2.52,1.00,2.88,2.76,0.96,1,1,1.00,4,4,1.00,6,6,1.00,19,19,1.00,C,C
95,3,29.18,26.96,,3.90,20.02,,9.99,4.24,,3.85,1.35,,4.77,0.63,,1,1,,7,1,,7,1,,21,2,,C,A
96,3,20.07,94.48,4.71,3.48,77.93,22.41,5.74,5.66,0.99,2.55,2.53,0.99,2.98,3.06,1.03,1,1,1.00,4,4,1.00,6,6,1.00,17,17,1.00,C,C
97,3,5.20,15.20,2.92,0.58,10.97,18.76,1.84,1.82,0.99,1.29,1.15,0.90,0.63,0.63,1.00,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
98,3,25.98,461.42,17.76,2.85,438.47,154.05,8.59,8.65,1.01,3.38,3.53,1.04,4.37,4.37,1.00,1,1,1.00,6,6,1.00,6,6,1.00,21,21,1.00,C,C
99,3,16.44,48.01,2.92,2.79,34.26,12.28,3.98,3.82,0.96,2.03,2.08,1.03,2.30,2.29,1.00,1,1,1.00,3,3,1.00,5,5,1.00,17,17,1.00,C,C
100,3,10.33,406.84,39.39,1.60,398.53,248.40,2.78,2.80,1.01,1.70,1.59,0.93,1.47,1.44,0.98,1,1,1.00,2,2,1.00,3,3,1.00,9,9,1.00,C,C
101,3,17.69,43.10,2.44,3.42,30.31,8.87,3.95,3.80,0.96,2.00,2.09,1.04,2.32,2.06,0.89,1,1,1.00,3,3,1.00,6,4,0.67,19,15,0.79,C,C
102,3,16.06,406.45,25.31,2.86,392.49,137.22,3.74,3.98,1.07,2.02,2.10,1.04,2.28,2.41,1.06,1,1,1.00,3,3,1.00,5,5,1.00,17,17,1.00,C,C
103,3,32.58,475.93,14.61,4.06,445.94,109.80,10.24,10.02,0.98,3.89,3.82,0.98,4.85,5.53,1.14,1,1,1.00,7,7,1.00,8,10,1.25,29,33,1.14,C,C
104,3,23.17,167.99,7.25,3.12,148.46,47.60,7.16,7.08,0.99,2.95,3.00,1.02,3.87,3.54,0.91,1,1,1.00,5,5,1.00,6,6,1.00,19,19,1.00,C,C
105,3,9.73,21.09,2.17,1.25,12.71,10.20,2.79,2.82,1.01,1.69,1.60,0.95,1.41,1.44,1.02,1,1,1.00,2,2,1.00,2,2,1.00,9,9,1.00,C,C
106,3,18.58,15.88,,2.68,9.67,,5.75,2.87,,2.54,1.21,,2.78,0.74,,1,1,,4,1,,5,1,,15,4,,C,A
107,3,22.93,455.67,19.87,4.94,439.84,89.02,5.69,5.75,1.01,2.48,2.56,1.03,2.97,2.86,0.96,1,1,1.00,4,4,1.00,7,5,0.71,21,15,0.71,C,C
108,3,22.25,69.81,3.14,4.09,51.80,12.65,5.71,5.74,1.00,2.54,2.53,1.00,2.99,3.02,1.01,1,1,1.00,4,4,1.00,7,7,1.00,21,21,1.00,C,C
109,3,13.18,29.76,2.26,1.85,18.34,9.91,3.89,3.89,1.00,2.08,2.05,0.98,2.05,2.11,1.03,1,1,1.00,3,3,1.00,3,3,1.00,11,11,1.00,C,C
110,3,15.72,168.72,10.73,2.69,155.94,57.92,3.92,3.85,0.98,2.16,2.14,0.99,2.32,2.14,0.92,1,1,1.00,3,3,1.00,5,5,1.00,15,15,1.00,C,C
111,3,30.62,87.62,2.86,3.44,60.29,17.53,10.03,10.10,1.01,3.93,3.90,0.99,4.80,5.20,1.08,1,1,1.00,7,7,1.00,7,7,1.00,25,25,1.00,C,C
112,3,11.07,380.18,34.35,1.81,370.82,205.43,2.81,2.90,1.03,1.63,1.64,1.01,1.48,1.55,1.05,1,1,1.00,2,2,1.00,3,3,1.00,11,11,1.00,C,C
113,3,23.67,62.36,2.63,3.20,41.85,13.09,7.18,7.12,0.99,2.98,3.08,1.04,3.55,3.76,1.06,1,1,1.00,5,5,1.00,6,6,1.00,21,21,1.00,C,C
114,3,21.20,350.88,16.55,2.56,332.88,129.78,7.18,7.09,0.99,3.03,3.05,1.01,3.50,3.25,0.93,1,1,1.00,5,5,1.00,5,5,1.00,15,15,1.00,C,C
115,3,10.69,31.08,2.91,1.79,22.47,12.53,2.82,2.89,1.03,1.73,1.68,0.98,1.67,1.44,0.86,1,1,1.00,2,2,1.00,3,3,1.00,9,9,1.00,C,C
116,3,26.78,7.80,,3.08,4.26,,8.67,2.62,,3.31,0.90,,4.37,0.00,,1,1,,6,0,,6,0,,23,0,,C,A
117,3,13.00,53.48,4.11,1.68,42.18,25.15,3.85,3.90,1.01,2.16,2.06,0.95,2.01,2.05,1.02,1,1,1.00,3,3,1.00,3,3,1.00,10,10,1.00,C,C
118,3,21.46,385.27,17.96,3.24,367.43,113.49,5.72,5.72,1.00,2.53,2.56,1.01,2.94,3.01,1.02,1,1,1.00,4,4,1.00,6,6,1.00,21,21,1.00,C,C
119,3,9.74,12.66,,1.86,10.74,,2.91,1.13,,1.61,0.78,,1.35,0.00,,1,1,,2,0,,3,1,,7,0,,C,A
120,3,30.65,7.80,,4.03,4.34,,8.50,2.64,,3.48,0.81,,4.51,0.00,,1,1,,6,0,,8,0,,31,0,,C,A
121,3,15.55,11.36,,3.92,9.40,,2.93,1.11,,1.70,0.84,,1.69,0.00,,1,1,,2,0,,5,1,,17,0,,C,A
122,3,18.92,33.76,,4.48,27.68,,3.91,2.16,,2.12,1.21,,2.35,0.71,,1,1,,3,1,,6,3,,19,6,,C,A
123,3,11.18,30.20,2.70,1.92,20.74,10.81,2.85,2.78,0.98,1.62,1.65,1.02,1.48,1.60,1.08,1,1,1.00,2,2,1.00,3,3,1.00,11,11,1.00,C,C
124,3,32.65,458.81,14.05,3.97,430.96,108.56,10.11,9.94,0.98,3.93,3.83,0.97,4.95,4.93,1.00,1,1,1.00,7,7,1.00,8,8,1.00,29,29,1.00,C,C
125,3,13.56,460.26,33.94,2.14,447.43,209.19,3.88,3.85,0.99,2.16,2.12,0.98,2.05,2.17,1.06,1,1,1.00,3,3,1.00,4,6,1.50,11,15,1.36,C,C
126,3,18.76,452.18,24.10,2.56,434.97,169.61,5.68,5.75,1.01,2.58,2.57,1.00,2.75,2.97,1.08,1,1,1.00,4,4,1.00,5,7,1.40,15,19,1.27,C,C
127,3,16.65,69.60,4.18,3.65,56.70,15.54,3.87,3.90,1.01,2.11,2.08,0.98,2.24,2.35,1.05,1,1,1.00,3,3,1.00,6,6,1.00,15,15,1.00,C,C
128,3,26.45,126.85,4.80,3.85,104.41,27.14,7.17,7.20,1.00,2.95,2.95,1.00,3.76,3.73,0.99,1,1,1.00,5,5,1.00,7,7,1.00,27,27,1.00,C,C
129,3,23.63,119.83,5.07,3.16,99.15,31.35,7.08,7.23,1.02,3.04,2.97,0.98,3.64,3.81,1.04,1,1,1.00,5,5,1.00,6,6,1.00,21,21,1.00,C,C
130,3,16.33,54.82,3.36,2.74,41.10,14.99,3.94,4.00,1.01,2.10,2.08,0.99,2.26,2.20,0.97,1,1,1.00,3,3,1.00,5,5,1.00,17,17,1.00,C,C
131,3,8.67,148.13,17.09,1.24,141.01,114.12,2.91,2.86,0.98,1.60,1.59,1.00,1.37,1.35,0.99,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
132,3,21.95,7.63,,2.28,4.41,,7.44,2.37,,3.01,0.84,,3.48,0.00,,1,1,,5,0,,5,0,,17,0,,C,A
133,3,15.37,50.90,3.31,2.95,38.89,13.20,3.82,3.86,1.01,2.07,2.14,1.04,2.23,2.15,0.96,1,1,1.00,3,3,1.00,5,5,1.00,13,13,1.00,C,C
134,3,25.61,471.67,18.42,4.15,451.77,108.84,7.15,7.27,1.02,2.93,3.00,1.02,3.72,3.69,0.99,1,1,1.00,5,5,1.00,8,6,0.75,23,19,0.83,C,C
135,3,25.68,411.24,16.01,3.47,389.31,112.05,7.17,7.22,1.01,2.99,3.04,1.02,3.66,3.68,1.01,1,1,1.00,5,5,1.00,7,7,1.00,25,25,1.00,C,C
136,3,30.09,138.01,4.59,3.48,111.73,32.11,10.10,10.19,1.01,3.99,4.01,1.00,4.88,4.90,1.00,1,1,1.00,7,7,1.00,7,7,1.00,23,23,1.00,C,C
137,3,21.23,62.75,2.96,3.14,45.00,14.35,5.73,5.71,1.00,2.54,2.55,1.01,3.01,3.07,1.02,1,1,1.00,4,4,1.00,6,6,1.00,21,21,1.00,C,C
138,3,18.07,117.42,6.50,2.09,101.55,48.69,5.75,5.80,1.01,2.54,2.63,1.04,2.74,2.78,1.01,1,1,1.00,4,4,1.00,4,4,1.00,15,15,1.00,C,C
139,3,11.99,423.17,35.29,1.65,413.14,250.84,3.86,3.92,1.02,2.12,2.12,1.00,2.24,1.98,0.88,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
140,3,24.95,200.26,8.03,3.81,179.64,47.21,6.96,6.94,1.00,3.00,3.09,1.03,3.59,3.63,1.01,1,1,1.00,5,5,1.00,7,7,1.00,23,23,1.00,C,C
