Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
104,6,73.92,,,6.82,,,6.77,,,3.19,,,17.56,,,1,,,4,,,9,,,33,,,C,
105,6,104.14,,,26.00,,,4.61,,,2.48,,,19.54,,,1,,,3,,,14,,,43,,,C,
106,6,41.84,,,4.54,,,4.55,,,2.52,,,10.15,,,1,,,3,,,5,,,17,,,C,
107,6,70.66,,,11.10,,,4.59,,,2.62,,,15.00,,,1,,,3,,,11,,,31,,,C,
108,6,144.73,,,30.94,,,8.60,,,3.82,,,27.53,,,1,,,5,,,16,,,61,,,C,
109,6,65.52,,,9.41,,,4.59,,,2.44,,,14.40,,,1,,,3,,,9,,,29,,,C,
110,6,58.95,,,4.49,,,6.84,,,3.21,,,14.48,,,1,,,4,,,6,,,25,,,C,
111,6,102.94,,,12.20,,,8.78,,,3.77,,,22.28,,,1,,,5,,,13,,,47,,,C,
112,6,83.26,,,15.78,,,4.75,,,2.51,,,16.16,,,1,,,3,,,11,,,37,,,C,
113,6,52.79,,,7.25,,,4.61,,,2.44,,,11.63,,,1,,,3,,,6,,,23,,,C,
114,6,76.07,,,10.01,,,6.91,,,3.19,,,16.00,,,1,,,4,,,6,,,33,,,C,
115,6,41.92,,,3.87,,,4.76,,,2.52,,,10.59,,,1,,,3,,,5,,,17,,,C,
116,6,72.48,,,9.42,,,6.82,,,3.13,,,15.77,,,1,,,4,,,7,,,31,,,C,
117,6,121.22,,,16.60,,,8.55,,,3.77,,,26.05,,,1,,,5,,,16,,,55,,,C,
118,6,111.71,,,14.61,,,10.48,,,4.52,,,24.72,,,1,,,6,,,14,,,47,,,C,
119,6,141.10,,,23.47,,,10.59,,,4.50,,,27.83,,,1,,,6,,,12,,,61,,,C,
120,6,115.57,,,19.14,,,10.57,,,4.48,,,24.81,,,1,,,6,,,14,,,47,,,C,
121,6,66.75,,,10.84,,,4.56,,,2.42,,,13.91,,,1,,,3,,,8,,,29,,,C,
122,6,144.48,,,23.23,,,10.51,,,4.51,,,29.66,,,1,,,6,,,17,,,63,,,C,
123,6,128.11,,,22.92,,,10.63,,,4.47,,,26.26,,,1,,,6,,,12,,,53,,,C,
124,6,126.86,,,21.05,,,10.36,,,4.46,,,26.17,,,1,,,6,,,15,,,53,,,C,
125,6,113.42,,,19.13,,,8.66,,,3.69,,,23.37,,,1,,,5,,,13,,,49,,,C,
126,6,153.37,,,26.80,,,12.33,,,5.00,,,30.76,,,1,,,7,,,12,,,65,,,C,
127,6,143.90,,,19.71,,,10.48,,,4.55,,,29.63,,,1,,,6,,,16,,,65,,,C,
128,6,33.20,,,5.46,,,3.44,,,1.93,,,7.47,,,1,,,2,,,5,,,13,,,C,
129,6,119.53,,,24.22,,,8.66,,,3.82,,,24.34,,,1,,,5,,,15,,,49,,,C,
130,6,90.98,,,12.38,,,6.87,,,3.10,,,19.47,,,1,,,4,,,10,,,41,,,C,
131,6,132.77,,,28.12,,,10.60,,,4.45,,,25.58,,,1,,,6,,,12,,,53,,,C,
132,6,58.93,,,4.87,,,7.04,,,3.14,,,14.02,,,1,,,4,,,5,,,25,,,C,
133,6,65.07,,,13.89,,,4.59,,,2.54,,,12.48,,,1,,,3,,,5,,,27,,,C,
134,6,106.06,,,16.00,,,10.74,,,4.53,,,23.01,,,1,,,6,,,9,,,43,,,C,
135,6,197.93,,,40.66,,,14.44,,,5.79,,,37.86,,,1,,,8,,,19,,,81,,,C,
136,6,65.12,,,10.48,,,8.50,,,3.73,,,15.11,,,1,,,5,,,5,,,23,,,C,
137,6,125.50,,,17.27,,,12.49,,,5.02,,,27.09,,,1,,,7,,,12,,,53,,,C,
138,6,133.02,,,19.96,,,14.31,,,5.60,,,28.41,,,1,,,8,,,9,,,53,,,C,
139,6,55.60,,,7.94,,,6.85,,,3.07,,,12.78,,,1,,,4,,,4,,,21,,,C,
140,6,101.62,,,19.81,,,8.80,,,3.81,,,19.92,,,1,,,5,,,8,,,41,,,C,
141,6,37.63,,,3.22,,,4.54,,,2.54,,,9.69,,,1,,,3,,,4,,,15,,,C,
142,6,98.57,,,16.24,,,6.86,,,3.16,,,20.86,,,1,,,4,,,14,,,43,,,C,
143,6,47.75,,,7.72,,,4.56,,,2.48,,,10.58,,,1,,,3,,,3,,,19,,,C,
144,6,61.13,,,7.16,,,6.87,,,3.19,,,14.19,,,1,,,4,,,6,,,25,,,C,
145,6,128.15,,,24.04,,,10.48,,,4.35,,,25.51,,,1,,,6,,,11,,,53,,,C,
146,6,79.82,,,9.52,,,8.68,,,3.72,,,18.21,,,1,,,5,,,7,,,33,,,C,
147,6,35.68,,,4.92,,,3.43,,,1.99,,,8.24,,,1,,,2,,,5,,,15,,,C,
148,6,122.58,,,17.74,,,8.71,,,3.84,,,25.69,,,1,,,5,,,16,,,55,,,C,
149,6,54.31,,,7.40,,,3.52,,,2.06,,,11.42,,,1,,,2,,,10,,,25,,,C,
150,6,66.98,,,5.34,,,8.66,,,3.83,,,16.64,,,1,,,5,,,5,,,27,,,C,
151,6,68.10,,,8.90,,,6.87,,,3.11,,,15.49,,,1,,,4,,,6,,,29,,,C,
152,6,19.65,,,2.28,,,2.24,,,1.49,,,3.93,,,1,,,1,,,1,,,8,,,C,
153,6,60.80,,,10.88,,,4.74,,,2.56,,,13.02,,,1,,,3,,,8,,,25,,,C,
154,6,121.10,,,17.89,,,10.72,,,4.24,,,26.42,,,1,,,6,,,16,,,51,,,C,
155,6,99.67,,,16.14,,,8.79,,,3.78,,,21.32,,,1,,,5,,,11,,,41,,,C,
156,6,85.22,,,7.62,,,10.50,,,4.44,,,20.36,,,1,,,6,,,7,,,35,,,C,
157,6,12.64,,,1.20,,,2.31,,,1.40,,,2.67,,,1,,,1,,,1,,,4,,,C,
158,6,83.89,,,8.46,,,8.55,,,3.74,,,19.10,,,1,,,5,,,8,,,37,,,C,
159,6,87.35,,,19.69,,,8.70,,,3.74,,,17.71,,,1,,,5,,,6,,,31,,,C,
160,6,68.32,,,8.44,,,6.90,,,3.17,,,15.10,,,1,,,4,,,6,,,29,,,C,
161,6,99.24,,,9.73,,,10.49,,,4.37,,,22.50,,,1,,,6,,,7,,,43,,,C,
162,6,65.09,,,9.25,,,4.63,,,2.49,,,14.15,,,1,,,3,,,12,,,29,,,C,
163,6,71.10,,,12.34,,,4.69,,,2.48,,,14.31,,,1,,,3,,,11,,,31,,,C,
164,6,50.60,,,10.55,,,3.51,,,2.09,,,10.14,,,1,,,2,,,6,,,21,,,C,
165,6,89.94,,,14.60,,,4.65,,,2.50,,,18.62,,,1,,,3,,,14,,,41,,,C,
166,6,129.65,,,18.64,,,14.45,,,5.68,,,28.66,,,1,,,8,,,10,,,51,,,C,
167,6,92.83,,,17.54,,,6.79,,,3.21,,,18.73,,,1,,,4,,,9,,,39,,,C,
168,6,118.89,,,21.72,,,8.78,,,3.71,,,23.89,,,1,,,5,,,12,,,51,,,C,
169,6,44.01,,,6.48,,,3.43,,,2.00,,,10.15,,,1,,,2,,,9,,,19,,,C,
170,6,121.29,,,19.47,,,10.64,,,4.41,,,25.08,,,1,,,6,,,14,,,51,,,C,
171,6,81.98,,,11.56,,,8.72,,,3.77,,,17.85,,,1,,,5,,,6,,,33,,,C,
172,6,125.94,,,20.10,,,10.45,,,4.38,,,25.67,,,1,,,6,,,15,,,53,,,C,
173,6,92.35,,,15.00,,,8.64,,,3.86,,,19.78,,,1,,,5,,,11,,,37,,,C,
174,6,121.91,,,20.44,,,10.55,,,4.36,,,25.09,,,1,,,6,,,10,,,51,,,C,
175,6,72.73,,,8.51,,,8.51,,,3.87,,,16.50,,,1,,,5,,,5,,,29,,,C,
176,6,88.71,,,12.99,,,6.82,,,3.13,,,18.75,,,1,,,4,,,13,,,39,,,C,
177,6,168.22,,,22.32,,,14.38,,,5.64,,,34.72,,,1,,,8,,,13,,,75,,,C,
178,6,83.63,,,11.85,,,10.53,,,4.30,,,18.93,,,1,,,6,,,8,,,31,,,C,
179,6,56.61,,,12.23,,,6.85,,,3.24,,,11.95,,,1,,,4,,,4,,,19,,,C,
180,6,47.61,,,7.46,,,3.61,,,2.11,,,9.92,,,1,,,2,,,6,,,21,,,C,
181,6,143.23,,,28.90,,,10.29,,,4.36,,,28.44,,,1,,,6,,,17,,,59,,,C,
182,6,131.81,,,24.69,,,10.53,,,4.49,,,25.91,,,1,,,6,,,11,,,55,,,C,
183,6,121.49,,,18.30,,,12.55,,,5.09,,,26.06,,,1,,,7,,,9,,,49,,,C,
184,6,96.26,,,10.48,,,10.62,,,4.40,,,21.31,,,1,,,6,,,6,,,41,,,C,
185,6,97.99,,,14.92,,,8.62,,,3.73,,,21.51,,,1,,,5,,,12,,,41,,,C,
186,6,93.55,,,10.77,,,10.50,,,4.48,,,20.66,,,1,,,6,,,6,,,39,,,C,
187,6,53.06,,,8.84,,,4.63,,,2.52,,,11.78,,,1,,,3,,,7,,,21,,,C,
188,6,76.80,,,17.67,,,4.52,,,2.47,,,15.02,,,1,,,3,,,11,,,31,,,C,
189,6,43.05,,,5.68,,,3.50,,,1.93,,,9.76,,,1,,,2,,,8,,,19,,,C,
190,6,149.87,,,19.49,,,12.37,,,5.02,,,31.77,,,1,,,7,,,13,,,67,,,C,
191,6,159.07,,,34.55,,,10.38,,,4.50,,,30.87,,,1,,,6,,,17,,,65,,,C,
192,6,97.88,,,14.77,,,10.37,,,4.44,,,21.61,,,1,,,6,,,7,,,39,,,C,
193,6,89.09,,,10.05,,,10.80,,,4.53,,,20.68,,,1,,,6,,,8,,,35,,,C,
194,6,124.25,,,18.09,,,10.74,,,4.48,,,26.39,,,1,,,6,,,13,,,53,,,C,
195,6,100.49,,,17.36,,,6.80,,,3.11,,,21.01,,,1,,,4,,,14,,,43,,,C,
196,6,100.66,,,20.82,,,6.88,,,3.21,,,20.38,,,1,,,4,,,14,,,41,,,C,
197,6,118.53,,,17.98,,,12.45,,,5.15,,,25.48,,,1,,,7,,,9,,,47,,,C,
198,6,60.09,,,7.63,,,8.71,,,3.80,,,14.64,,,1,,,5,,,5,,,21,,,C,
199,6,33.81,,,2.44,,,4.64,,,2.63,,,8.85,,,1,,,3,,,4,,,13,,,C,
200,6,60.49,,,7.24,,,4.70,,,2.52,,,13.42,,,1,,,3,,,7,,,27,,,C,
