Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
68,7,148.57,,,26.15,,,12.27,,,4.87,,,32.13,,,1,,,7,,,10,,,51,,,C,
69,7,14.86,,,1.62,,,2.30,,,1.50,,,3.43,,,1,,,1,,,1,,,4,,,C,
70,7,166.97,,,36.24,,,10.21,,,4.15,,,33.75,,,1,,,6,,,13,,,57,,,C,
71,7,168.57,,,22.91,,,15.72,,,6.30,,,38.60,,,1,,,9,,,9,,,59,,,C,
72,7,35.29,,,2.95,,,3.40,,,1.99,,,9.11,,,1,,,2,,,4,,,13,,,C,
73,7,144.81,,,19.32,,,10.14,,,4.30,,,32.33,,,1,,,6,,,10,,,55,,,C,
74,7,156.48,,,30.71,,,6.73,,,3.05,,,32.05,,,1,,,4,,,19,,,59,,,C,
75,7,155.27,,,36.74,,,10.19,,,4.20,,,30.65,,,1,,,6,,,11,,,51,,,C,
76,7,116.24,,,16.88,,,6.90,,,3.10,,,25.77,,,1,,,4,,,12,,,45,,,C,
77,7,109.85,,,12.66,,,10.19,,,4.34,,,26.20,,,1,,,6,,,8,,,39,,,C,
78,7,106.79,,,17.48,,,8.41,,,3.79,,,23.84,,,1,,,5,,,7,,,37,,,C,
79,7,230.75,,,57.26,,,13.87,,,5.52,,,43.44,,,1,,,8,,,14,,,77,,,C,
80,7,129.51,,,26.79,,,6.46,,,3.09,,,26.74,,,1,,,4,,,12,,,47,,,C,
81,7,17.50,,,1.06,,,2.14,,,1.41,,,4.00,,,1,,,1,,,1,,,6,,,C,
82,7,78.25,,,19.48,,,3.39,,,2.02,,,15.79,,,1,,,2,,,9,,,27,,,C,
83,7,186.30,,,48.13,,,10.31,,,4.35,,,36.62,,,1,,,6,,,17,,,61,,,C,
84,7,95.12,,,38.20,,,4.46,,,2.40,,,15.03,,,1,,,3,,,6,,,25,,,C,
85,7,182.15,,,43.10,,,8.54,,,3.69,,,35.43,,,1,,,5,,,20,,,63,,,C,
86,7,142.97,,,23.49,,,8.45,,,3.69,,,31.14,,,1,,,5,,,14,,,53,,,C,
87,7,64.49,,,9.11,,,6.78,,,3.00,,,15.91,,,1,,,4,,,5,,,21,,,C,
88,7,56.49,,,8.75,,,3.30,,,1.90,,,13.77,,,1,,,2,,,10,,,21,,,C,
89,7,83.97,,,15.87,,,6.74,,,3.07,,,19.93,,,1,,,4,,,11,,,27,,,C,
90,7,156.13,,,26.70,,,8.54,,,3.64,,,32.74,,,1,,,5,,,13,,,59,,,C,
91,7,127.03,,,18.34,,,8.45,,,3.86,,,28.22,,,1,,,5,,,13,,,47,,,C,
92,7,140.99,,,35.99,,,6.64,,,3.19,,,27.73,,,1,,,4,,,17,,,47,,,C,
93,7,237.49,,,60.56,,,12.32,,,4.86,,,45.83,,,1,,,7,,,22,,,79,,,C,
94,7,198.46,,,25.49,,,14.12,,,5.72,,,44.70,,,1,,,8,,,17,,,75,,,C,
95,7,167.72,,,37.92,,,10.29,,,4.33,,,32.79,,,1,,,6,,,11,,,57,,,C,
96,7,118.58,,,15.48,,,8.56,,,3.63,,,26.57,,,1,,,5,,,11,,,45,,,C,
97,7,34.25,,,6.44,,,3.30,,,2.02,,,7.66,,,1,,,2,,,2,,,10,,,C,
98,7,34.12,,,5.94,,,3.40,,,2.01,,,7.90,,,1,,,2,,,2,,,11,,,C,
99,7,106.04,,,12.25,,,10.25,,,4.24,,,25.77,,,1,,,6,,,8,,,37,,,C,
100,7,180.15,,,46.36,,,8.50,,,3.76,,,33.39,,,1,,,5,,,15,,,61,,,C,
101,7,159.70,,,21.67,,,10.05,,,4.38,,,36.07,,,1,,,6,,,16,,,61,,,C,
102,7,151.52,,,31.01,,,8.66,,,3.72,,,31.65,,,1,,,5,,,16,,,53,,,C,
103,7,234.82,,,42.32,,,16.08,,,6.30,,,49.13,,,1,,,9,,,17,,,83,,,C,
104,7,216.98,,,41.84,,,11.82,,,5.06,,,43.95,,,1,,,7,,,18,,,79,,,C,
105,7,47.96,,,4.64,,,4.58,,,2.46,,,12.72,,,1,,,3,,,6,,,17,,,C,
106,7,117.45,,,16.73,,,6.71,,,3.06,,,26.44,,,1,,,4,,,14,,,45,,,C,
107,7,192.11,,,52.88,,,6.69,,,3.16,,,35.56,,,1,,,4,,,19,,,65,,,C,
108,7,130.47,,,30.54,,,6.65,,,3.06,,,25.69,,,1,,,4,,,12,,,45,,,C,
109,7,134.24,,,22.24,,,10.38,,,4.38,,,29.32,,,1,,,6,,,9,,,47,,,C,
110,7,154.89,,,28.23,,,6.66,,,3.08,,,32.08,,,1,,,4,,,19,,,59,,,C,
111,7,108.45,,,19.20,,,4.43,,,2.43,,,23.90,,,1,,,3,,,16,,,41,,,C,
112,7,178.21,,,27.38,,,10.37,,,4.41,,,38.89,,,1,,,6,,,19,,,67,,,C,
113,7,116.28,,,18.10,,,6.70,,,3.06,,,26.69,,,1,,,4,,,16,,,43,,,C,
114,7,102.23,,,21.69,,,4.55,,,2.44,,,20.82,,,1,,,3,,,10,,,37,,,C,
115,7,83.74,,,14.91,,,4.52,,,2.56,,,18.01,,,1,,,3,,,8,,,31,,,C,
116,7,124.24,,,15.41,,,12.23,,,4.80,,,29.53,,,1,,,7,,,8,,,43,,,C,
117,7,91.55,,,18.62,,,6.85,,,2.98,,,18.88,,,1,,,4,,,4,,,31,,,C,
118,7,242.40,,,60.48,,,12.16,,,5.04,,,46.74,,,1,,,7,,,22,,,81,,,C,
119,7,101.27,,,20.04,,,6.80,,,3.20,,,21.10,,,1,,,4,,,7,,,35,,,C,
120,7,135.33,,,32.22,,,6.68,,,3.06,,,26.56,,,1,,,4,,,12,,,47,,,C,
121,7,76.48,,,15.11,,,4.59,,,2.48,,,16.68,,,1,,,3,,,7,,,27,,,C,
122,7,147.46,,,28.00,,,8.64,,,3.61,,,31.13,,,1,,,5,,,14,,,53,,,C,
123,7,202.60,,,37.59,,,14.13,,,5.64,,,41.56,,,1,,,8,,,14,,,71,,,C,
124,7,115.81,,,15.57,,,10.20,,,4.40,,,26.54,,,1,,,6,,,6,,,41,,,C,
125,7,121.70,,,17.55,,,6.60,,,3.08,,,26.98,,,1,,,4,,,13,,,47,,,C,
126,7,130.15,,,19.17,,,10.36,,,4.31,,,28.92,,,1,,,6,,,9,,,47,,,C,
127,7,140.44,,,27.24,,,8.49,,,3.59,,,29.98,,,1,,,5,,,15,,,49,,,C,
128,7,123.31,,,18.21,,,10.41,,,4.32,,,27.81,,,1,,,6,,,9,,,43,,,C,
129,7,27.48,,,2.34,,,3.40,,,1.89,,,7.70,,,1,,,2,,,3,,,9,,,C,
130,7,104.79,,,18.37,,,6.72,,,3.10,,,23.32,,,1,,,4,,,10,,,37,,,C,
131,7,100.85,,,11.24,,,8.53,,,3.58,,,23.93,,,1,,,5,,,9,,,37,,,C,
132,7,161.53,,,26.23,,,12.18,,,5.04,,,34.82,,,1,,,7,,,12,,,57,,,C,
133,7,45.98,,,5.77,,,4.56,,,2.56,,,11.70,,,1,,,3,,,3,,,15,,,C,
134,7,132.98,,,28.83,,,6.75,,,3.15,,,27.05,,,1,,,4,,,12,,,47,,,C,
135,7,138.86,,,25.29,,,10.46,,,4.31,,,29.51,,,1,,,6,,,9,,,47,,,C,
136,7,136.17,,,23.41,,,10.53,,,4.35,,,29.62,,,1,,,6,,,10,,,47,,,C,
137,7,137.67,,,23.60,,,10.53,,,4.31,,,30.21,,,1,,,6,,,10,,,47,,,C,
138,7,125.97,,,25.40,,,6.70,,,3.10,,,26.06,,,1,,,4,,,12,,,45,,,C,
139,7,264.74,,,103.45,,,8.51,,,3.72,,,40.93,,,1,,,5,,,20,,,75,,,C,
140,7,205.20,,,45.40,,,12.55,,,5.12,,,41.22,,,1,,,7,,,20,,,69,,,C,
141,7,122.58,,,32.82,,,4.54,,,2.52,,,23.57,,,1,,,3,,,12,,,41,,,C,
142,7,113.37,,,12.09,,,12.28,,,4.84,,,27.91,,,1,,,7,,,7,,,39,,,C,
143,7,108.11,,,22.68,,,4.52,,,2.45,,,22.47,,,1,,,3,,,12,,,39,,,C,
144,7,131.17,,,21.92,,,8.82,,,3.76,,,28.62,,,1,,,5,,,13,,,47,,,C,
145,7,49.78,,,6.38,,,4.52,,,2.53,,,12.22,,,1,,,3,,,3,,,17,,,C,
146,7,288.00,,,71.53,,,16.36,,,6.44,,,54.25,,,1,,,9,,,23,,,95,,,C,
147,7,234.60,,,46.07,,,14.11,,,5.59,,,47.71,,,1,,,8,,,17,,,83,,,C,
148,7,97.60,,,11.21,,,8.63,,,3.73,,,22.71,,,1,,,5,,,6,,,35,,,C,
149,7,61.80,,,10.55,,,4.55,,,2.55,,,14.43,,,1,,,3,,,6,,,21,,,C,
150,7,130.40,,,25.34,,,6.78,,,3.13,,,27.49,,,1,,,4,,,13,,,47,,,C,
151,7,108.05,,,28.07,,,4.58,,,2.52,,,20.13,,,1,,,3,,,8,,,37,,,C,
152,7,171.97,,,24.73,,,10.48,,,4.42,,,37.94,,,1,,,6,,,18,,,65,,,C,
153,7,130.02,,,37.52,,,4.54,,,2.50,,,23.47,,,1,,,3,,,10,,,43,,,C,
154,7,154.94,,,42.98,,,6.76,,,3.11,,,28.34,,,1,,,4,,,13,,,51,,,C,
155,7,144.77,,,38.76,,,6.84,,,3.10,,,27.82,,,1,,,4,,,15,,,47,,,C,
156,7,132.08,,,16.85,,,10.49,,,4.33,,,29.90,,,1,,,6,,,8,,,49,,,C,
157,7,167.56,,,23.84,,,12.35,,,5.23,,,36.63,,,1,,,7,,,12,,,61,,,C,
158,7,107.45,,,14.21,,,8.60,,,3.78,,,24.81,,,1,,,5,,,9,,,39,,,C,
159,7,151.43,,,27.16,,,6.72,,,3.14,,,31.30,,,1,,,4,,,19,,,57,,,C,
160,7,76.12,,,12.66,,,6.85,,,3.19,,,17.29,,,1,,,4,,,5,,,25,,,C,
161,7,199.04,,,48.50,,,10.42,,,4.30,,,38.16,,,1,,,6,,,16,,,67,,,C,
162,7,160.36,,,26.37,,,8.42,,,3.60,,,34.40,,,1,,,5,,,20,,,61,,,C,
163,7,108.29,,,27.20,,,6.99,,,3.16,,,21.13,,,1,,,4,,,6,,,35,,,C,
164,7,123.36,,,23.19,,,4.50,,,2.47,,,26.48,,,1,,,3,,,18,,,47,,,C,
165,7,173.92,,,35.39,,,12.21,,,4.98,,,35.63,,,1,,,7,,,12,,,59,,,C,
166,7,88.29,,,13.57,,,4.48,,,2.50,,,20.55,,,1,,,3,,,12,,,33,,,C,
167,7,164.07,,,28.08,,,10.45,,,4.34,,,35.80,,,1,,,6,,,16,,,59,,,C,
168,7,129.83,,,28.63,,,7.00,,,3.09,,,25.95,,,1,,,4,,,12,,,45,,,C,
169,7,54.40,,,10.49,,,3.37,,,1.90,,,11.85,,,1,,,2,,,6,,,19,,,C,
170,7,92.26,,,10.92,,,6.72,,,3.14,,,21.05,,,1,,,4,,,7,,,35,,,C,
171,7,111.77,,,17.44,,,6.58,,,3.04,,,25.96,,,1,,,4,,,15,,,41,,,C,
172,7,74.22,,,15.22,,,4.58,,,2.64,,,16.08,,,1,,,3,,,9,,,25,,,C,
173,7,197.79,,,36.58,,,12.16,,,5.01,,,41.05,,,1,,,7,,,18,,,71,,,C,
174,7,179.29,,,48.76,,,8.45,,,3.71,,,33.62,,,1,,,5,,,15,,,59,,,C,
175,7,126.25,,,35.74,,,6.77,,,3.16,,,24.20,,,1,,,4,,,12,,,39,,,C,
176,7,121.01,,,24.99,,,5.54,,,3.21,,,25.43,,,1,,,3,,,12,,,39,,,C,
177,7,271.47,,,75.58,,,9.90,,,4.84,,,48.95,,,1,,,4,,,18,,,65,,,C,
178,7,195.95,,,49.71,,,10.98,,,4.50,,,37.88,,,1,,,6,,,15,,,63,,,C,
179,7,108.42,,,15.50,,,6.72,,,3.09,,,25.22,,,1,,,4,,,14,,,41,,,C,
180,7,149.29,,,34.44,,,8.58,,,3.68,,,30.15,,,1,,,5,,,14,,,51,,,C,
181,7,85.98,,,12.57,,,6.62,,,3.11,,,19.87,,,1,,,4,,,6,,,31,,,C,
182,7,138.50,,,29.01,,,8.52,,,3.68,,,27.89,,,1,,,5,,,9,,,49,,,C,
183,7,41.18,,,6.50,,,3.31,,,1.93,,,8.87,,,1,,,2,,,2,,,14,,,C,
184,7,118.91,,,39.29,,,4.38,,,2.48,,,20.40,,,1,,,3,,,9,,,37,,,C,
185,7,32.65,,,3.72,,,3.36,,,1.95,,,8.98,,,1,,,2,,,5,,,11,,,C,
186,7,83.72,,,9.88,,,6.74,,,3.20,,,19.75,,,1,,,4,,,7,,,31,,,C,
187,7,123.82,,,27.17,,,6.77,,,3.22,,,25.41,,,1,,,4,,,12,,,43,,,C,
188,7,74.35,,,9.28,,,6.48,,,3.05,,,17.50,,,1,,,4,,,4,,,27,,,C,
189,7,101.15,,,16.21,,,6.72,,,3.18,,,22.40,,,1,,,4,,,9,,,37,,,C,
190,7,245.49,,,41.93,,,17.82,,,6.94,,,52.65,,,1,,,10,,,19,,,87,,,C,
191,7,138.90,,,31.14,,,6.84,,,3.14,,,27.99,,,1,,,4,,,16,,,49,,,C,
192,7,108.32,,,29.64,,,3.32,,,2.01,,,20.42,,,1,,,2,,,16,,,37,,,C,
193,7,66.77,,,7.41,,,6.67,,,3.06,,,16.69,,,1,,,4,,,4,,,23,,,C,
194,7,119.62,,,21.05,,,6.57,,,3.16,,,25.20,,,1,,,4,,,9,,,45,,,C,
195,7,125.57,,,17.74,,,10.50,,,4.23,,,28.28,,,1,,,6,,,8,,,45,,,C,
196,7,171.18,,,28.86,,,14.18,,,5.64,,,37.20,,,1,,,8,,,9,,,59,,,C,
197,7,157.37,,,49.64,,,4.55,,,2.49,,,28.18,,,1,,,3,,,17,,,51,,,C,
198,7,148.69,,,29.06,,,11.93,,,4.86,,,32.06,,,1,,,7,,,9,,,49,,,C,
199,7,211.00,,,59.50,,,8.55,,,3.63,,,37.30,,,1,,,5,,,18,,,71,,,C,
200,7,80.52,,,18.61,,,6.90,,,3.17,,,16.64,,,1,,,4,,,4,,,25,,,C,
