Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
22,8,139.55,,,21.58,,,3.77,,,2.30,,,39.95,,,1,,,2,,,10,,,29,,,C,
23,8,321.57,,,50.51,,,11.94,,,5.21,,,89.57,,,1,,,6,,,17,,,65,,,C,
24,8,147.78,,,12.66,,,4.88,,,2.75,,,45.09,,,1,,,3,,,8,,,33,,,C,
25,8,221.63,,,20.72,,,7.67,,,3.58,,,66.97,,,1,,,4,,,14,,,49,,,C,
26,8,227.95,,,18.59,,,9.69,,,4.25,,,71.96,,,1,,,5,,,17,,,49,,,C,
27,8,255.32,,,23.33,,,9.81,,,4.27,,,79.98,,,1,,,5,,,19,,,55,,,C,
28,8,321.05,,,42.96,,,13.98,,,5.80,,,89.11,,,1,,,7,,,12,,,67,,,C,
29,8,201.71,,,31.71,,,4.98,,,2.72,,,58.98,,,1,,,3,,,15,,,41,,,C,
30,8,276.49,,,19.25,,,11.87,,,5.19,,,84.71,,,1,,,6,,,16,,,61,,,C,
31,8,198.22,,,21.01,,,7.53,,,3.54,,,56.62,,,1,,,4,,,10,,,43,,,C,
32,8,133.50,,,13.36,,,7.53,,,3.51,,,40.45,,,1,,,4,,,6,,,27,,,C,
33,8,140.27,,,6.99,,,9.83,,,4.38,,,45.49,,,1,,,5,,,7,,,29,,,C,
34,8,82.65,,,6.97,,,5.16,,,2.75,,,25.51,,,1,,,3,,,3,,,17,,,C,
35,8,313.61,,,52.31,,,9.84,,,4.37,,,83.80,,,1,,,5,,,14,,,63,,,C,
36,8,173.93,,,30.28,,,3.80,,,2.22,,,48.72,,,1,,,2,,,12,,,35,,,C,
37,8,359.69,,,27.19,,,16.68,,,6.86,,,109.24,,,1,,,8,,,20,,,77,,,C,
38,8,277.66,,,44.60,,,9.82,,,4.45,,,76.82,,,1,,,5,,,15,,,55,,,C,
39,8,358.20,,,38.57,,,16.66,,,6.99,,,100.28,,,1,,,8,,,12,,,75,,,C,
40,8,357.53,,,37.23,,,14.38,,,5.99,,,103.80,,,1,,,7,,,18,,,75,,,C,
41,8,324.14,,,45.93,,,14.45,,,6.08,,,88.22,,,1,,,7,,,13,,,65,,,C,
42,8,364.43,,,59.95,,,9.89,,,4.47,,,100.80,,,1,,,5,,,19,,,73,,,C,
43,8,335.98,,,32.98,,,14.25,,,6.08,,,97.15,,,1,,,7,,,15,,,71,,,C,
44,8,263.16,,,25.84,,,12.05,,,5.23,,,75.87,,,1,,,6,,,10,,,55,,,C,
45,8,254.01,,,21.14,,,9.98,,,4.59,,,75.65,,,1,,,5,,,13,,,55,,,C,
46,8,124.47,,,11.69,,,7.72,,,3.64,,,37.53,,,1,,,4,,,4,,,25,,,C,
47,8,202.12,,,29.61,,,5.28,,,2.76,,,58.21,,,1,,,3,,,14,,,41,,,C,
48,8,313.07,,,49.82,,,7.75,,,3.67,,,88.13,,,1,,,4,,,18,,,63,,,C,
49,8,249.86,,,43.36,,,5.06,,,2.86,,,71.72,,,1,,,3,,,17,,,49,,,C,
50,8,151.02,,,12.98,,,7.71,,,3.73,,,46.47,,,1,,,4,,,8,,,31,,,C,
51,8,112.34,,,13.68,,,7.85,,,3.80,,,33.13,,,1,,,4,,,4,,,21,,,C,
52,8,100.68,,,8.21,,,5.28,,,2.85,,,30.90,,,1,,,3,,,4,,,21,,,C,
53,8,212.77,,,30.45,,,5.13,,,2.82,,,63.23,,,1,,,3,,,16,,,43,,,C,
54,8,30.78,,,1.56,,,2.49,,,1.64,,,9.08,,,1,,,1,,,1,,,6,,,C,
55,8,296.10,,,46.14,,,7.73,,,3.69,,,79.92,,,1,,,4,,,14,,,61,,,C,
56,8,289.22,,,75.05,,,5.14,,,2.96,,,73.59,,,1,,,3,,,17,,,51,,,C,
57,8,267.29,,,36.77,,,7.80,,,3.54,,,77.02,,,1,,,4,,,16,,,55,,,C,
58,8,155.41,,,20.12,,,3.79,,,2.26,,,44.79,,,1,,,2,,,10,,,33,,,C,
59,8,281.68,,,43.34,,,7.75,,,3.70,,,78.89,,,1,,,4,,,18,,,57,,,C,
60,8,278.03,,,49.08,,,5.27,,,2.89,,,78.65,,,1,,,3,,,18,,,55,,,C,
61,8,397.93,,,45.07,,,16.93,,,7.10,,,115.68,,,1,,,8,,,21,,,81,,,C,
62,8,270.19,,,15.07,,,17.04,,,6.86,,,81.39,,,1,,,8,,,9,,,57,,,C,
63,8,195.68,,,14.83,,,7.86,,,3.77,,,62.22,,,1,,,4,,,15,,,41,,,C,
64,8,224.16,,,37.69,,,5.17,,,2.91,,,62.73,,,1,,,3,,,14,,,45,,,C,
65,8,288.64,,,44.36,,,7.85,,,3.70,,,78.62,,,1,,,4,,,14,,,59,,,C,
66,8,318.95,,,23.20,,,14.53,,,5.94,,,95.01,,,1,,,7,,,15,,,69,,,C,
67,8,171.90,,,24.98,,,5.27,,,2.89,,,49.06,,,1,,,3,,,10,,,35,,,C,
68,8,169.52,,,44.98,,,5.12,,,2.99,,,41.81,,,1,,,3,,,8,,,29,,,C,
69,8,284.68,,,24.38,,,12.42,,,5.42,,,84.80,,,1,,,6,,,13,,,57,,,C,
70,8,425.84,,,52.86,,,16.41,,,6.87,,,121.24,,,1,,,8,,,21,,,89,,,C,
71,8,237.51,,,23.48,,,7.46,,,3.56,,,73.53,,,1,,,4,,,18,,,51,,,C,
72,8,343.21,,,45.54,,,16.14,,,6.77,,,94.41,,,1,,,8,,,14,,,71,,,C,
73,8,116.08,,,5.27,,,7.64,,,3.50,,,37.18,,,1,,,4,,,5,,,25,,,C,
74,8,175.57,,,17.75,,,4.98,,,2.71,,,51.98,,,1,,,3,,,10,,,39,,,C,
75,8,89.15,,,7.17,,,5.08,,,2.83,,,27.33,,,1,,,3,,,3,,,19,,,C,
76,8,303.60,,,22.77,,,14.06,,,6.01,,,91.12,,,1,,,7,,,15,,,67,,,C,
77,8,305.50,,,51.96,,,9.59,,,4.44,,,84.96,,,1,,,5,,,18,,,61,,,C,
78,8,204.26,,,22.86,,,7.62,,,3.64,,,59.61,,,1,,,4,,,13,,,43,,,C,
79,8,113.62,,,14.41,,,4.85,,,2.82,,,34.81,,,1,,,3,,,7,,,23,,,C,
80,8,171.34,,,12.99,,,11.80,,,5.10,,,53.67,,,1,,,6,,,8,,,35,,,C,
81,8,225.46,,,20.93,,,7.57,,,3.61,,,69.76,,,1,,,4,,,17,,,49,,,C,
82,8,213.48,,,31.33,,,7.67,,,3.60,,,57.81,,,1,,,4,,,10,,,45,,,C,
83,8,195.93,,,20.92,,,7.54,,,3.63,,,55.90,,,1,,,4,,,10,,,43,,,C,
84,8,212.03,,,22.23,,,7.46,,,3.57,,,60.91,,,1,,,4,,,9,,,47,,,C,
85,8,382.78,,,50.86,,,16.43,,,6.81,,,107.27,,,1,,,8,,,18,,,79,,,C,
86,8,116.84,,,20.90,,,5.04,,,2.73,,,31.26,,,1,,,3,,,3,,,23,,,C,
87,8,146.82,,,20.44,,,4.87,,,2.83,,,42.05,,,1,,,3,,,7,,,31,,,C,
88,8,201.58,,,22.96,,,7.58,,,3.62,,,58.71,,,1,,,4,,,12,,,43,,,C,
89,8,401.66,,,53.19,,,13.96,,,5.74,,,112.33,,,1,,,7,,,21,,,85,,,C,
90,8,322.77,,,38.50,,,16.46,,,6.73,,,90.99,,,1,,,8,,,14,,,67,,,C,
91,8,232.10,,,28.20,,,12.04,,,5.29,,,67.23,,,1,,,6,,,11,,,47,,,C,
92,8,181.90,,,18.18,,,11.66,,,5.11,,,53.66,,,1,,,6,,,6,,,37,,,C,
93,8,139.85,,,14.97,,,7.50,,,3.60,,,41.57,,,1,,,4,,,6,,,29,,,C,
94,8,159.77,,,24.21,,,3.66,,,2.21,,,47.02,,,1,,,2,,,13,,,33,,,C,
95,8,298.87,,,44.54,,,9.62,,,4.43,,,81.15,,,1,,,5,,,13,,,63,,,C,
96,8,223.49,,,32.16,,,4.94,,,2.76,,,65.70,,,1,,,3,,,16,,,47,,,C,
97,8,220.51,,,35.11,,,7.65,,,3.57,,,60.72,,,1,,,4,,,11,,,45,,,C,
98,8,150.87,,,25.09,,,3.65,,,2.25,,,42.87,,,1,,,2,,,11,,,31,,,C,
99,8,115.06,,,10.15,,,5.04,,,2.82,,,35.33,,,1,,,3,,,5,,,25,,,C,
100,8,136.88,,,13.14,,,7.76,,,3.60,,,39.97,,,1,,,4,,,4,,,29,,,C,
101,8,327.76,,,43.21,,,12.03,,,5.10,,,92.18,,,1,,,6,,,17,,,69,,,C,
102,8,161.21,,,13.72,,,7.51,,,3.70,,,48.27,,,1,,,4,,,7,,,35,,,C,
103,8,246.26,,,39.78,,,7.59,,,3.82,,,66.51,,,1,,,4,,,12,,,51,,,C,
104,8,302.44,,,30.25,,,9.61,,,4.42,,,89.68,,,1,,,5,,,18,,,67,,,C,
105,8,125.11,,,8.70,,,4.91,,,2.76,,,41.43,,,1,,,3,,,11,,,27,,,C,
106,8,320.21,,,23.96,,,14.03,,,5.98,,,95.22,,,1,,,7,,,16,,,71,,,C,
107,8,262.00,,,52.53,,,9.84,,,4.46,,,66.66,,,1,,,5,,,11,,,51,,,C,
108,8,202.13,,,48.28,,,9.75,,,4.26,,,51.09,,,1,,,5,,,8,,,35,,,C,
109,8,222.19,,,20.03,,,11.81,,,5.07,,,66.63,,,1,,,6,,,11,,,47,,,C,
110,8,333.72,,,30.28,,,18.94,,,7.56,,,96.05,,,1,,,9,,,11,,,71,,,C,
111,8,154.72,,,25.11,,,7.51,,,3.64,,,41.79,,,1,,,4,,,4,,,31,,,C,
112,8,101.14,,,12.56,,,3.71,,,2.20,,,31.09,,,1,,,2,,,8,,,21,,,C,
113,8,320.06,,,28.49,,,14.22,,,6.04,,,91.38,,,1,,,7,,,13,,,71,,,C,
114,8,173.46,,,23.49,,,4.93,,,2.80,,,49.94,,,1,,,3,,,10,,,37,,,C,
115,8,133.36,,,10.18,,,9.77,,,4.47,,,41.81,,,1,,,5,,,6,,,27,,,C,
116,8,221.28,,,28.65,,,7.40,,,3.51,,,63.50,,,1,,,4,,,11,,,47,,,C,
117,8,136.45,,,13.10,,,9.66,,,4.37,,,41.46,,,1,,,5,,,5,,,27,,,C,
118,8,130.48,,,10.15,,,5.12,,,2.77,,,40.73,,,1,,,3,,,8,,,29,,,C,
119,8,292.91,,,41.12,,,9.52,,,4.31,,,83.64,,,1,,,5,,,19,,,61,,,C,
120,8,285.05,,,28.98,,,9.56,,,4.36,,,88.14,,,1,,,5,,,20,,,61,,,C,
121,8,161.26,,,9.70,,,9.66,,,4.32,,,49.59,,,1,,,5,,,6,,,35,,,C,
122,8,402.65,,,48.05,,,18.59,,,7.74,,,113.08,,,1,,,9,,,16,,,85,,,C,
123,8,343.29,,,27.62,,,14.35,,,5.88,,,104.17,,,1,,,7,,,20,,,75,,,C,
124,8,200.76,,,25.27,,,7.59,,,3.46,,,60.87,,,1,,,4,,,15,,,41,,,C,
125,8,236.50,,,16.04,,,11.93,,,5.02,,,74.23,,,1,,,6,,,15,,,51,,,C,
126,8,142.53,,,15.70,,,7.70,,,3.57,,,43.55,,,1,,,4,,,8,,,29,,,C,
127,8,246.02,,,31.57,,,9.78,,,4.26,,,71.84,,,1,,,5,,,15,,,51,,,C,
128,8,123.47,,,10.78,,,4.98,,,2.84,,,37.63,,,1,,,3,,,6,,,27,,,C,
129,8,275.68,,,18.41,,,13.94,,,5.98,,,82.38,,,1,,,7,,,11,,,61,,,C,
130,8,268.84,,,15.92,,,18.81,,,7.65,,,81.70,,,1,,,9,,,9,,,57,,,C,
131,8,179.31,,,15.09,,,11.85,,,5.03,,,53.66,,,1,,,6,,,6,,,37,,,C,
132,8,145.58,,,13.00,,,9.62,,,4.19,,,45.85,,,1,,,5,,,8,,,29,,,C,
133,8,216.79,,,17.56,,,13.94,,,5.95,,,64.98,,,1,,,7,,,8,,,45,,,C,
134,8,283.85,,,25.57,,,14.29,,,6.07,,,82.82,,,1,,,7,,,12,,,61,,,C,
135,8,426.72,,,64.27,,,13.86,,,6.15,,,116.59,,,1,,,7,,,21,,,89,,,C,
136,8,177.60,,,13.53,,,11.68,,,5.08,,,53.43,,,1,,,6,,,6,,,37,,,C,
137,8,220.90,,,27.48,,,11.91,,,5.05,,,63.22,,,1,,,6,,,9,,,45,,,C,
138,8,304.41,,,78.93,,,9.76,,,4.42,,,76.46,,,1,,,5,,,17,,,53,,,C,
139,8,236.78,,,32.88,,,9.84,,,4.39,,,65.41,,,1,,,5,,,10,,,49,,,C,
140,8,208.04,,,18.11,,,7.46,,,3.58,,,65.22,,,1,,,4,,,16,,,45,,,C,
141,8,371.48,,,41.83,,,16.46,,,6.77,,,105.21,,,1,,,8,,,16,,,79,,,C,
142,8,190.18,,,12.28,,,11.85,,,5.23,,,57.56,,,1,,,6,,,6,,,41,,,C,
143,8,142.23,,,11.48,,,7.32,,,3.62,,,42.32,,,1,,,4,,,5,,,31,,,C,
144,8,216.39,,,43.33,,,4.91,,,2.80,,,62.76,,,1,,,3,,,17,,,41,,,C,
145,8,387.14,,,27.83,,,18.79,,,7.71,,,117.15,,,1,,,9,,,20,,,85,,,C,
146,8,112.93,,,8.77,,,7.22,,,3.52,,,35.76,,,1,,,4,,,6,,,23,,,C,
147,8,144.00,,,17.51,,,4.83,,,2.82,,,41.99,,,1,,,3,,,9,,,31,,,C,
148,8,281.62,,,41.03,,,7.60,,,3.81,,,80.32,,,1,,,4,,,19,,,59,,,C,
149,8,354.57,,,30.88,,,14.08,,,5.98,,,107.48,,,1,,,7,,,22,,,77,,,C,
150,8,221.99,,,39.14,,,9.65,,,4.20,,,60.76,,,1,,,5,,,12,,,43,,,C,
151,8,375.41,,,42.23,,,18.53,,,7.68,,,106.03,,,1,,,9,,,14,,,79,,,C,
152,8,244.62,,,63.73,,,11.76,,,5.11,,,60.66,,,1,,,6,,,10,,,41,,,C,
153,8,161.04,,,15.22,,,7.60,,,3.49,,,47.06,,,1,,,4,,,6,,,35,,,C,
154,8,329.67,,,50.52,,,9.99,,,4.25,,,90.08,,,1,,,5,,,18,,,69,,,C,
155,8,157.07,,,22.33,,,5.00,,,2.86,,,44.61,,,1,,,3,,,8,,,33,,,C,
156,8,154.94,,,21.29,,,7.53,,,3.49,,,45.14,,,1,,,4,,,8,,,31,,,C,
157,8,145.16,,,11.35,,,5.02,,,2.86,,,43.74,,,1,,,3,,,9,,,33,,,C,
158,8,375.34,,,31.62,,,16.52,,,6.76,,,114.42,,,1,,,8,,,22,,,81,,,C,
159,8,223.21,,,19.42,,,9.80,,,4.41,,,64.72,,,1,,,5,,,11,,,49,,,C,
160,8,187.02,,,17.30,,,7.46,,,3.59,,,55.43,,,1,,,4,,,9,,,41,,,C,
161,8,282.93,,,22.10,,,11.88,,,5.11,,,83.75,,,1,,,6,,,14,,,63,,,C,
162,8,320.57,,,48.50,,,11.90,,,5.07,,,90.92,,,1,,,6,,,18,,,65,,,C,
163,8,257.21,,,24.75,,,7.51,,,3.55,,,77.54,,,1,,,4,,,17,,,57,,,C,
164,8,239.81,,,16.76,,,11.84,,,5.12,,,71.59,,,1,,,6,,,10,,,53,,,C,
165,8,251.47,,,34.03,,,7.51,,,3.60,,,72.45,,,1,,,4,,,16,,,53,,,C,
166,8,178.34,,,9.37,,,9.68,,,4.44,,,56.47,,,1,,,5,,,10,,,39,,,C,
167,8,167.90,,,13.62,,,9.83,,,4.39,,,51.69,,,1,,,5,,,9,,,35,,,C,
168,8,62.87,,,6.25,,,3.70,,,2.26,,,19.54,,,1,,,2,,,3,,,13,,,C,
169,8,145.92,,,11.91,,,9.72,,,4.39,,,47.57,,,1,,,5,,,10,,,29,,,C,
170,8,185.95,,,25.75,,,5.04,,,2.70,,,55.27,,,1,,,3,,,13,,,39,,,C,
171,8,285.59,,,39.07,,,9.79,,,4.46,,,82.24,,,1,,,5,,,17,,,59,,,C,
172,8,338.35,,,53.64,,,9.56,,,4.36,,,96.22,,,1,,,5,,,20,,,69,,,C,
173,8,130.54,,,19.69,,,3.71,,,2.16,,,37.93,,,1,,,2,,,10,,,27,,,C,
174,8,187.39,,,25.17,,,7.54,,,3.56,,,52.68,,,1,,,4,,,8,,,39,,,C,
175,8,181.85,,,27.04,,,4.98,,,2.67,,,54.81,,,1,,,3,,,15,,,37,,,C,
176,8,295.16,,,34.71,,,9.48,,,4.44,,,87.68,,,1,,,5,,,19,,,63,,,C,
177,8,92.85,,,6.14,,,3.61,,,2.17,,,29.53,,,1,,,2,,,8,,,21,,,C,
178,8,258.86,,,39.04,,,7.45,,,3.47,,,75.03,,,1,,,4,,,18,,,53,,,C,
179,8,230.74,,,33.19,,,9.58,,,4.42,,,65.97,,,1,,,5,,,13,,,47,,,C,
180,8,190.77,,,17.73,,,4.96,,,2.65,,,57.80,,,1,,,3,,,13,,,43,,,C,
181,8,114.52,,,9.70,,,3.71,,,2.25,,,37.41,,,1,,,2,,,11,,,25,,,C,
182,8,374.80,,,25.20,,,18.86,,,7.66,,,113.55,,,1,,,9,,,19,,,83,,,C,
183,8,185.77,,,14.20,,,7.53,,,3.67,,,57.15,,,1,,,4,,,12,,,41,,,C,
184,8,412.54,,,34.73,,,16.46,,,6.77,,,122.55,,,1,,,8,,,23,,,91,,,C,
185,8,138.95,,,19.32,,,5.05,,,2.80,,,40.02,,,1,,,3,,,7,,,29,,,C,
186,8,320.98,,,30.21,,,16.37,,,6.80,,,92.41,,,1,,,8,,,12,,,69,,,C,
187,8,313.94,,,40.95,,,11.85,,,5.16,,,91.39,,,1,,,6,,,19,,,65,,,C,
188,8,102.30,,,6.02,,,7.56,,,3.61,,,33.09,,,1,,,4,,,5,,,21,,,C,
189,8,121.75,,,9.73,,,3.70,,,2.19,,,38.97,,,1,,,2,,,11,,,27,,,C,
190,8,91.42,,,9.55,,,7.66,,,3.66,,,28.76,,,1,,,4,,,4,,,17,,,C,
191,8,119.36,,,10.83,,,9.70,,,4.21,,,37.56,,,1,,,5,,,5,,,23,,,C,
192,8,349.24,,,43.16,,,16.34,,,6.71,,,102.64,,,1,,,8,,,20,,,71,,,C,
193,8,186.92,,,24.76,,,7.59,,,3.58,,,52.84,,,1,,,4,,,9,,,39,,,C,
194,8,196.68,,,23.02,,,9.79,,,4.30,,,57.34,,,1,,,5,,,11,,,41,,,C,
195,8,228.03,,,15.70,,,14.14,,,5.94,,,68.73,,,1,,,7,,,8,,,49,,,C,
196,8,166.80,,,12.06,,,7.57,,,3.62,,,50.42,,,1,,,4,,,8,,,37,,,C,
197,8,130.43,,,14.77,,,7.51,,,3.47,,,37.75,,,1,,,4,,,4,,,27,,,C,
198,8,311.29,,,30.81,,,14.09,,,5.88,,,90.48,,,1,,,7,,,15,,,67,,,C,
199,8,201.72,,,23.04,,,7.56,,,3.53,,,59.38,,,1,,,4,,,12,,,43,,,C,
200,8,177.46,,,20.02,,,3.68,,,2.21,,,54.18,,,1,,,2,,,15,,,39,,,C,
