Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
53,1,4.00,4.12,1.03,0.42,0.37,0.88,1.69,1.77,1.05,1.17,1.20,1.03,0.37,0.39,1.07,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
54,1,9.05,8.95,0.99,1.09,1.19,1.09,3.71,3.64,0.98,2.01,1.97,0.98,1.13,1.06,0.94,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
55,1,8.87,8.78,0.99,1.06,1.09,1.03,3.61,3.61,1.00,1.97,1.97,1.00,1.09,1.04,0.95,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
56,1,4.02,4.05,1.01,0.41,0.39,0.94,1.66,1.78,1.07,1.24,1.14,0.92,0.34,0.34,1.01,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
57,1,8.86,8.91,1.01,1.06,1.20,1.13,3.63,3.64,1.00,2.00,1.91,0.96,1.06,1.03,0.97,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
58,1,9.01,8.89,0.99,1.10,1.18,1.07,3.76,3.61,0.96,1.98,2.01,1.01,1.12,1.02,0.91,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
59,1,8.80,8.89,1.01,1.10,1.12,1.02,3.62,3.66,1.01,1.98,1.93,0.97,1.01,1.08,1.07,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
60,1,6.41,6.43,1.00,0.74,0.82,1.11,2.73,2.62,0.96,1.50,1.52,1.01,0.71,0.73,1.03,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
61,1,8.95,8.85,0.99,1.07,1.11,1.03,3.77,3.64,0.97,1.88,1.95,1.04,1.07,1.08,1.01,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
62,1,8.99,8.94,0.99,1.05,1.13,1.07,3.61,3.72,1.03,2.07,1.93,0.93,1.12,1.10,0.98,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
63,1,6.47,6.54,1.01,0.73,0.78,1.07,2.76,2.72,0.99,1.52,1.58,1.04,0.69,0.72,1.04,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
64,1,8.92,8.98,1.01,1.10,1.13,1.03,3.65,3.71,1.02,1.96,1.94,0.99,1.07,1.11,1.04,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
65,1,8.92,8.91,1.00,1.10,1.12,1.02,3.64,3.73,1.02,1.94,1.95,1.01,1.09,1.03,0.95,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
66,1,6.43,6.43,1.00,0.74,0.76,1.03,2.65,2.68,1.01,1.56,1.57,1.01,0.70,0.68,0.98,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
67,1,8.99,8.97,1.00,1.09,1.11,1.02,3.71,3.71,1.00,2.00,1.97,0.98,1.05,1.11,1.06,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
68,1,6.61,6.71,1.02,0.82,0.76,0.93,2.72,2.82,1.04,1.58,1.70,1.07,0.75,0.71,0.94,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
69,1,6.50,6.39,0.98,0.72,0.75,1.04,2.72,2.73,1.00,1.56,1.53,0.98,0.74,0.69,0.92,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
70,1,6.45,6.51,1.01,0.77,0.82,1.08,2.64,2.79,1.06,1.59,1.49,0.94,0.70,0.70,1.01,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
71,1,6.34,6.55,1.03,0.72,0.76,1.06,2.66,2.70,1.01,1.53,1.61,1.05,0.70,0.76,1.08,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
72,1,4.01,4.02,1.00,0.40,0.40,1.00,1.72,1.76,1.02,1.15,1.12,0.97,0.37,0.38,1.03,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
73,1,8.82,8.91,1.01,1.09,1.10,1.01,3.66,3.72,1.02,1.91,1.96,1.03,1.03,1.02,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
74,1,4.07,3.84,0.94,0.38,0.36,0.93,1.78,1.68,0.94,1.17,1.11,0.95,0.37,0.33,0.89,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
75,1,3.93,3.95,1.00,0.39,0.37,0.93,1.68,1.71,1.02,1.14,1.16,1.01,0.34,0.35,1.04,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
76,1,9.52,11.74,1.23,1.10,1.50,1.36,3.86,4.78,1.24,2.07,2.69,1.30,1.40,1.41,1.01,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
77,1,11.41,15.95,1.40,1.38,2.17,1.58,4.68,6.59,1.41,2.55,3.51,1.38,1.34,1.81,1.35,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
78,1,9.54,8.69,0.91,1.01,1.06,1.04,4.23,3.63,0.86,2.27,2.12,0.94,0.96,0.89,0.92,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
79,1,6.64,6.15,0.93,0.52,0.59,1.13,2.53,2.67,1.05,1.95,1.78,0.91,0.86,0.54,0.63,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
80,1,14.26,12.98,0.91,1.55,1.81,1.17,6.21,5.09,0.82,3.21,2.90,0.91,1.61,1.55,0.96,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
81,1,6.28,5.95,0.95,0.59,0.59,0.99,2.71,2.56,0.95,1.88,1.64,0.88,0.54,0.57,1.06,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
82,1,13.40,12.79,0.95,1.70,1.73,1.02,5.57,5.22,0.94,2.97,2.80,0.94,1.49,1.46,0.98,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
83,1,13.70,10.07,0.74,1.68,1.30,0.78,5.64,4.16,0.74,3.10,2.16,0.70,1.56,1.21,0.77,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
84,1,8.89,8.96,1.01,1.11,1.07,0.97,3.57,3.72,1.04,2.02,1.97,0.98,1.08,1.11,1.02,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
85,1,3.98,3.93,0.99,0.38,0.38,1.00,1.72,1.68,0.98,1.17,1.15,0.98,0.33,0.34,1.04,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
86,1,3.94,3.89,0.99,0.38,0.38,1.01,1.75,1.68,0.96,1.11,1.13,1.02,0.35,0.33,0.96,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
87,1,8.82,8.89,1.01,1.09,1.14,1.05,3.57,3.61,1.01,1.97,1.95,0.99,1.09,1.08,0.98,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
88,1,4.07,4.08,1.00,0.37,0.39,1.05,1.74,1.78,1.02,1.22,1.19,0.98,0.36,0.36,1.02,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
89,1,6.19,6.47,1.04,0.73,0.75,1.03,2.58,2.69,1.04,1.50,1.60,1.06,0.67,0.70,1.05,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
90,1,6.27,6.34,1.01,0.71,0.80,1.12,2.59,2.59,1.00,1.59,1.52,0.96,0.68,0.71,1.05,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
91,1,3.92,3.98,1.02,0.40,0.36,0.90,1.68,1.72,1.03,1.14,1.14,1.01,0.36,0.38,1.06,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
92,1,6.50,6.33,0.97,0.79,0.72,0.91,2.72,2.69,0.99,1.54,1.51,0.98,0.72,0.72,1.00,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
93,1,6.29,6.35,1.01,0.75,0.74,1.00,2.59,2.71,1.05,1.55,1.50,0.97,0.70,0.69,0.98,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
94,1,8.75,8.87,1.01,1.11,1.18,1.06,3.61,3.59,1.00,1.88,1.93,1.02,1.02,1.08,1.06,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
95,1,3.94,3.91,0.99,0.39,0.37,0.94,1.73,1.74,1.01,1.11,1.09,0.98,0.34,0.35,1.02,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
96,1,8.70,9.01,1.03,1.07,1.16,1.08,3.61,3.67,1.02,1.91,1.98,1.04,1.05,1.11,1.06,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
97,1,6.44,6.42,1.00,0.73,0.74,1.02,2.78,2.66,0.96,1.58,1.62,1.02,0.68,0.71,1.04,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
98,1,6.46,6.28,0.97,0.72,0.73,1.01,2.74,2.62,0.95,1.55,1.55,1.00,0.74,0.71,0.96,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
99,1,8.87,8.68,0.98,1.12,1.15,1.03,3.63,3.54,0.98,1.98,1.84,0.93,1.03,1.06,1.03,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
100,1,8.76,8.75,1.00,1.11,1.19,1.07,3.54,3.62,1.02,1.92,1.86,0.97,1.09,0.99,0.91,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
101,1,8.75,8.69,0.99,1.08,1.11,1.03,3.60,3.64,1.01,1.90,1.89,0.99,1.03,0.97,0.94,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
102,1,6.31,6.37,1.01,0.72,0.77,1.07,2.60,2.70,1.04,1.55,1.50,0.97,0.70,0.70,0.99,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
103,1,3.98,4.11,1.03,0.39,0.38,0.99,1.68,1.78,1.06,1.17,1.21,1.03,0.36,0.36,0.99,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
104,1,6.45,6.45,1.00,0.72,0.72,1.00,2.68,2.69,1.00,1.63,1.60,0.98,0.69,0.69,1.00,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
105,1,8.75,8.86,1.01,1.08,1.17,1.08,3.59,3.65,1.02,1.97,1.88,0.96,1.04,1.10,1.06,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
106,1,4.06,3.91,0.96,0.37,0.38,1.02,1.79,1.71,0.96,1.17,1.11,0.95,0.39,0.35,0.90,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
107,1,6.32,6.32,1.00,0.69,0.73,1.05,2.62,2.70,1.03,1.57,1.49,0.95,0.70,0.68,0.96,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
108,1,8.58,8.85,1.03,1.07,1.17,1.09,3.51,3.55,1.01,1.87,1.92,1.02,1.02,1.07,1.05,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
109,1,8.72,8.68,0.99,1.02,1.12,1.10,3.57,3.51,0.98,1.92,1.88,0.98,1.11,1.09,0.98,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
110,1,6.31,6.33,1.00,0.75,0.79,1.05,2.59,2.64,1.02,1.54,1.53,1.00,0.69,0.68,0.98,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
111,1,8.62,8.73,1.01,1.04,1.11,1.06,3.50,3.63,1.04,1.93,1.91,0.99,1.08,1.06,0.98,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
112,1,8.61,8.66,1.01,1.04,1.12,1.08,3.62,3.55,0.98,1.87,1.91,1.02,1.03,1.03,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
113,1,8.61,8.70,1.01,1.07,1.11,1.04,3.55,3.62,1.02,1.87,1.86,1.00,1.02,1.06,1.03,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
114,1,8.69,8.75,1.01,1.05,1.14,1.08,3.49,3.56,1.02,1.98,1.91,0.96,1.03,1.09,1.05,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
115,1,8.75,8.78,1.00,1.04,1.14,1.10,3.64,3.63,1.00,1.89,1.93,1.02,1.05,1.05,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
116,1,8.63,8.70,1.01,1.04,1.09,1.05,3.58,3.53,0.99,1.87,1.88,1.00,1.04,1.10,1.06,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
117,1,8.78,8.77,1.00,1.17,1.14,0.98,3.60,3.69,1.02,1.88,1.85,0.98,1.03,1.05,1.02,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
118,1,3.81,4.03,1.06,0.37,0.39,1.05,1.62,1.75,1.08,1.12,1.19,1.06,0.35,0.36,1.01,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
119,1,3.87,3.96,1.02,0.35,0.38,1.06,1.63,1.72,1.06,1.19,1.15,0.97,0.33,0.33,1.00,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
120,1,8.78,8.62,0.98,1.08,1.17,1.08,3.66,3.52,0.96,1.89,1.90,1.00,1.02,1.02,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
121,1,8.69,8.63,0.99,1.07,1.16,1.08,3.50,3.52,1.01,1.98,1.87,0.94,1.03,1.04,1.01,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
122,1,8.74,8.66,0.99,1.05,1.13,1.08,3.64,3.61,0.99,1.91,1.87,0.98,1.05,1.00,0.95,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
123,1,8.67,8.89,1.03,1.05,1.14,1.09,3.54,3.64,1.03,1.94,1.91,0.99,1.05,1.08,1.02,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
124,1,8.83,8.80,1.00,1.11,1.10,0.98,3.67,3.61,0.98,1.86,1.88,1.01,1.07,1.12,1.05,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
125,1,8.73,8.56,0.98,1.07,1.13,1.06,3.59,3.50,0.97,1.93,1.89,0.98,1.02,1.01,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
