Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
34,1,6.51,6.46,0.99,0.78,0.77,1.00,2.74,2.78,1.01,1.54,1.57,1.02,0.71,0.63,0.90,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
35,1,8.92,8.83,0.99,1.05,1.11,1.05,3.68,3.66,0.99,2.05,1.92,0.94,1.01,1.05,1.04,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
36,1,8.88,8.98,1.01,1.10,1.17,1.06,3.72,3.72,1.00,1.92,1.94,1.01,0.99,1.02,1.02,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
37,1,4.13,3.98,0.96,0.40,0.39,0.98,1.82,1.79,0.98,1.21,1.14,0.94,0.34,0.30,0.89,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
38,1,6.54,6.72,1.03,0.77,0.81,1.05,2.73,2.89,1.06,1.62,1.60,0.99,0.66,0.63,0.95,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
39,1,3.90,3.99,1.02,0.37,0.37,1.01,1.75,1.70,0.97,1.09,1.22,1.12,0.34,0.32,0.95,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
40,1,3.95,3.97,1.00,0.37,0.39,1.05,1.72,1.66,0.96,1.15,1.20,1.04,0.33,0.34,1.04,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
41,1,6.55,6.61,1.01,0.78,0.79,1.01,2.77,2.79,1.01,1.54,1.60,1.04,0.68,0.69,1.01,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
42,1,6.60,6.41,0.97,0.79,0.81,1.03,2.80,2.72,0.97,1.61,1.53,0.95,0.67,0.63,0.94,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
43,1,8.72,9.11,1.04,1.12,1.16,1.03,3.54,3.77,1.07,1.94,2.04,1.05,0.95,1.06,1.11,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
44,1,9.20,8.86,0.96,1.13,1.14,1.01,3.82,3.68,0.96,2.03,1.95,0.96,1.03,0.99,0.97,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
45,1,8.76,8.86,1.01,1.07,1.14,1.06,3.62,3.64,1.01,1.95,2.06,1.06,1.01,0.97,0.96,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
46,1,8.96,9.03,1.01,1.07,1.15,1.08,3.78,3.75,0.99,1.98,1.94,0.98,1.01,1.05,1.04,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
47,1,3.96,4.08,1.03,0.41,0.39,0.96,1.67,1.82,1.09,1.20,1.17,0.98,0.32,0.33,1.02,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
48,1,8.76,8.82,1.01,1.07,1.16,1.08,3.65,3.60,0.98,1.92,1.95,1.02,0.98,0.97,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
49,1,6.57,6.43,0.98,0.81,0.74,0.92,2.76,2.75,1.00,1.58,1.58,1.00,0.67,0.63,0.95,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
50,1,4.09,4.17,1.02,0.37,0.41,1.10,1.83,1.80,0.98,1.17,1.25,1.06,0.33,0.33,1.01,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
51,1,6.42,6.47,1.01,0.76,0.79,1.03,2.68,2.66,0.99,1.63,1.63,1.00,0.64,0.64,1.00,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
52,1,8.87,8.90,1.00,1.09,1.17,1.07,3.65,3.73,1.02,2.06,1.95,0.95,0.92,0.95,1.02,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
53,1,4.18,3.99,0.95,0.43,0.38,0.88,1.84,1.73,0.94,1.16,1.20,1.03,0.34,0.34,1.01,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
54,1,8.71,8.94,1.03,1.09,1.14,1.05,3.64,3.69,1.01,1.91,2.00,1.04,0.94,1.04,1.10,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
55,1,8.75,8.88,1.01,1.07,1.21,1.13,3.62,3.60,1.00,1.95,2.00,1.03,0.96,0.99,1.03,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
56,1,8.98,9.04,1.01,1.10,1.20,1.10,3.78,3.67,0.97,2.01,2.01,1.00,0.97,0.98,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
57,1,8.97,8.76,0.98,1.09,1.12,1.03,3.82,3.55,0.93,2.00,1.95,0.97,0.98,1.02,1.04,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
58,1,8.90,8.87,1.00,1.06,1.19,1.12,3.69,3.64,0.99,2.02,1.94,0.96,1.00,0.98,0.98,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
59,1,8.75,8.87,1.01,1.02,1.16,1.13,3.62,3.71,1.02,1.95,1.96,1.01,0.96,0.95,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
60,1,8.79,8.90,1.01,1.04,1.15,1.10,3.72,3.71,1.00,1.96,2.00,1.02,0.95,0.96,1.01,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
61,1,6.60,6.57,0.99,0.78,0.78,1.00,2.75,2.80,1.02,1.66,1.58,0.95,0.62,0.66,1.07,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
62,1,8.81,9.04,1.03,1.08,1.22,1.12,3.72,3.77,1.01,1.91,1.92,1.01,0.95,1.00,1.05,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
63,1,6.39,6.62,1.04,0.75,0.85,1.12,2.73,2.76,1.01,1.54,1.64,1.06,0.64,0.65,1.01,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
64,1,6.47,6.38,0.99,0.76,0.79,1.04,2.78,2.61,0.94,1.54,1.54,1.00,0.67,0.67,1.01,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
65,1,6.56,6.65,1.01,0.79,0.80,1.02,2.75,2.78,1.01,1.61,1.62,1.00,0.66,0.68,1.04,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
66,1,8.89,8.96,1.01,1.14,1.13,0.99,3.67,3.66,1.00,2.00,2.02,1.01,0.96,0.98,1.03,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
67,1,8.90,8.86,1.00,1.11,1.15,1.03,3.59,3.63,1.01,2.08,1.92,0.93,0.96,1.02,1.06,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
68,1,9.02,8.97,0.99,1.06,1.16,1.10,3.78,3.78,1.00,2.07,1.98,0.96,0.99,0.98,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
69,1,6.49,6.58,1.01,0.75,0.80,1.06,2.72,2.82,1.04,1.63,1.57,0.96,0.66,0.64,0.98,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
70,1,6.41,6.52,1.02,0.76,0.77,1.02,2.77,2.74,0.99,1.50,1.59,1.06,0.63,0.66,1.04,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
71,1,8.94,9.00,1.01,1.10,1.24,1.13,3.78,3.70,0.98,2.03,1.93,0.95,0.95,1.02,1.08,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
72,1,6.32,6.52,1.03,0.71,0.78,1.09,2.73,2.83,1.04,1.55,1.56,1.01,0.64,0.64,0.99,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
73,1,6.36,7.01,1.10,0.74,0.77,1.05,2.69,2.93,1.09,1.53,1.72,1.12,0.66,0.76,1.16,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
74,1,9.29,8.94,0.96,1.10,1.17,1.06,3.89,3.66,0.94,2.09,1.96,0.94,1.04,1.00,0.96,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
75,1,8.93,9.01,1.01,1.13,1.16,1.02,3.67,3.75,1.02,1.94,1.98,1.02,0.99,0.95,0.96,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
76,1,6.41,6.41,1.00,0.76,0.74,0.97,2.73,2.76,1.01,1.52,1.52,1.00,0.66,0.65,0.98,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
77,1,8.88,8.99,1.01,1.08,1.15,1.07,3.74,3.73,1.00,2.01,2.03,1.01,0.98,0.97,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
78,1,3.98,3.93,0.99,0.37,0.39,1.04,1.64,1.69,1.03,1.23,1.18,0.96,0.34,0.34,1.01,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
79,1,4.04,3.98,0.99,0.40,0.40,0.99,1.72,1.74,1.01,1.24,1.12,0.90,0.30,0.31,1.03,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
80,1,3.99,4.12,1.03,0.39,0.35,0.91,1.76,1.81,1.03,1.17,1.23,1.06,0.30,0.34,1.14,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
81,1,9.07,8.96,0.99,1.09,1.18,1.08,3.76,3.69,0.98,1.98,1.95,0.99,1.07,1.01,0.95,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
82,1,6.40,6.53,1.02,0.77,0.77,1.00,2.69,2.71,1.01,1.55,1.62,1.05,0.65,0.69,1.06,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
83,1,9.02,8.98,1.00,1.08,1.10,1.02,3.84,3.69,0.96,1.97,2.09,1.06,0.97,1.02,1.05,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
84,1,4.05,4.06,1.00,0.37,0.40,1.08,1.75,1.82,1.04,1.20,1.11,0.93,0.36,0.34,0.95,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
85,1,6.44,6.63,1.03,0.81,0.79,0.98,2.71,2.77,1.02,1.60,1.62,1.01,0.62,0.68,1.09,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
86,1,4.08,4.01,0.98,0.37,0.39,1.05,1.80,1.81,1.00,1.19,1.14,0.96,0.36,0.33,0.93,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
87,1,8.96,8.77,0.98,1.08,1.12,1.04,3.76,3.57,0.95,2.02,2.02,1.00,0.96,0.96,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
88,1,8.85,8.87,1.00,1.14,1.18,1.04,3.69,3.67,1.00,1.88,1.92,1.02,1.03,1.00,0.97,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
89,1,6.40,6.40,1.00,0.79,0.76,0.97,2.71,2.68,0.99,1.54,1.57,1.02,0.62,0.66,1.06,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
90,1,6.45,6.37,0.99,0.76,0.80,1.05,2.65,2.62,0.99,1.60,1.55,0.97,0.70,0.64,0.91,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
91,1,8.96,8.96,1.00,1.08,1.17,1.09,3.77,3.75,0.99,2.01,1.98,0.99,0.99,0.99,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
92,1,8.85,8.77,0.99,1.09,1.16,1.06,3.70,3.63,0.98,1.97,1.94,0.99,0.95,0.96,1.01,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
93,1,6.37,6.46,1.01,0.72,0.74,1.03,2.66,2.75,1.03,1.59,1.55,0.97,0.64,0.65,1.03,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
94,1,6.51,6.46,0.99,0.77,0.78,1.02,2.76,2.68,0.97,1.56,1.62,1.04,0.67,0.65,0.96,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
95,1,8.78,8.93,1.02,1.05,1.14,1.09,3.69,3.71,1.01,1.96,1.97,1.00,0.97,0.98,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
96,1,6.45,6.50,1.01,0.70,0.74,1.05,2.68,2.76,1.03,1.64,1.68,1.03,0.68,0.62,0.91,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
97,1,8.95,8.84,0.99,1.15,1.15,1.01,3.70,3.67,0.99,1.98,1.97,0.99,1.00,0.98,0.98,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
98,1,8.76,8.79,1.00,1.06,1.09,1.02,3.63,3.66,1.01,1.92,1.95,1.01,0.93,0.98,1.06,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
99,1,9.05,9.24,1.02,1.10,1.11,1.01,3.77,3.90,1.03,2.02,2.10,1.04,1.00,1.03,1.04,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
100,1,6.54,6.51,0.99,0.76,0.79,1.05,2.72,2.72,1.00,1.64,1.57,0.96,0.68,0.65,0.96,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
101,1,6.59,6.46,0.98,0.84,0.77,0.92,2.76,2.76,1.00,1.59,1.57,0.99,0.66,0.62,0.95,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
102,1,8.95,9.08,1.02,1.08,1.19,1.10,3.69,3.81,1.03,2.02,2.05,1.02,0.99,0.98,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
103,1,8.91,9.04,1.01,1.04,1.17,1.13,3.77,3.70,0.98,1.99,2.01,1.01,0.96,1.02,1.06,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
104,1,8.84,8.96,1.01,1.07,1.13,1.05,3.66,3.73,1.02,2.04,1.97,0.97,0.96,1.00,1.05,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
105,1,8.82,9.06,1.03,1.12,1.12,1.00,3.66,3.79,1.04,2.00,2.07,1.04,0.92,0.95,1.04,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
106,1,8.94,8.65,0.97,1.08,1.15,1.06,3.71,3.60,0.97,2.03,1.93,0.95,0.98,0.90,0.92,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
107,1,4.10,3.97,0.97,0.38,0.36,0.95,1.81,1.71,0.94,1.19,1.21,1.01,0.34,0.34,1.01,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
108,1,4.16,4.12,0.99,0.36,0.40,1.12,1.81,1.76,0.97,1.29,1.23,0.96,0.30,0.35,1.16,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
109,1,3.95,4.07,1.03,0.37,0.40,1.08,1.72,1.76,1.02,1.13,1.23,1.09,0.35,0.32,0.93,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
110,1,4.04,4.08,1.01,0.37,0.38,1.03,1.80,1.85,1.03,1.18,1.17,0.99,0.31,0.32,1.06,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
111,1,6.40,6.59,1.03,0.77,0.79,1.02,2.66,2.74,1.03,1.58,1.60,1.01,0.62,0.69,1.11,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
112,1,8.87,8.79,0.99,1.11,1.13,1.01,3.68,3.64,0.99,1.98,1.89,0.96,0.97,0.99,1.02,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
113,1,9.02,9.05,1.00,1.08,1.17,1.08,3.86,3.72,0.96,1.90,2.02,1.06,1.00,1.02,1.03,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
114,1,4.08,4.09,1.00,0.40,0.40,0.99,1.74,1.77,1.02,1.22,1.21,0.99,0.33,0.34,1.00,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
115,1,4.12,4.02,0.98,0.39,0.40,1.03,1.78,1.73,0.97,1.18,1.18,1.00,0.35,0.32,0.91,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
116,1,8.83,8.87,1.00,1.13,1.20,1.07,3.58,3.61,1.01,2.03,1.94,0.96,0.96,0.95,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
117,1,8.96,8.97,1.00,1.13,1.14,1.00,3.73,3.67,0.98,1.98,2.02,1.02,0.98,0.98,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
118,1,9.02,9.01,1.00,1.10,1.20,1.09,3.82,3.70,0.97,1.98,1.98,1.00,0.95,1.00,1.05,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
119,1,8.97,8.95,1.00,1.11,1.16,1.05,3.87,3.68,0.95,1.94,1.97,1.02,0.95,0.99,1.05,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
120,1,8.99,8.94,0.99,1.12,1.12,0.99,3.70,3.71,1.00,2.00,2.02,1.01,1.00,0.98,0.97,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
121,1,8.87,8.89,1.00,1.10,1.13,1.03,3.62,3.71,1.03,2.00,2.00,1.00,1.00,0.95,0.95,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
122,1,6.48,6.69,1.03,0.77,0.80,1.04,2.64,2.81,1.07,1.60,1.72,1.08,0.68,0.64,0.94,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
123,1,9.04,9.00,1.00,1.14,1.17,1.03,3.79,3.76,0.99,1.94,1.96,1.01,1.01,0.96,0.95,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
124,1,6.39,6.51,1.02,0.75,0.81,1.07,2.68,2.73,1.02,1.63,1.65,1.02,0.61,0.63,1.02,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
125,1,4.02,3.97,0.99,0.38,0.35,0.91,1.74,1.71,0.98,1.17,1.19,1.01,0.34,0.33,0.99,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
126,1,6.60,6.59,1.00,0.75,0.78,1.04,2.80,2.76,0.98,1.60,1.65,1.03,0.69,0.68,0.98,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
127,1,6.22,6.30,1.01,0.70,0.75,1.07,2.56,2.71,1.06,1.59,1.54,0.97,0.64,0.61,0.95,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
128,1,9.00,8.86,0.98,1.14,1.17,1.02,3.79,3.65,0.96,1.98,1.98,1.00,0.96,0.95,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
129,1,8.95,8.95,1.00,1.12,1.15,1.03,3.73,3.71,0.99,2.02,2.04,1.01,0.97,0.97,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
130,1,6.60,6.54,0.99,0.79,0.78,1.00,2.81,2.72,0.97,1.57,1.56,0.99,0.68,0.70,1.03,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
131,1,6.30,6.59,1.05,0.75,0.79,1.06,2.62,2.74,1.05,1.54,1.64,1.06,0.65,0.69,1.06,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
132,1,4.09,4.09,1.00,0.42,0.39,0.95,1.78,1.80,1.01,1.19,1.20,1.01,0.34,0.33,0.97,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
