Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
52,4,39.66,194.84,,7.14,191.69,,7.13,2.29,,2.91,0.84,,2.29,0.00,,1,1,,5,0,,7,0,,35,0,,C,A
53,4,41.84,34.01,,6.44,30.45,,8.59,2.69,,3.42,0.86,,2.68,0.00,,1,1,,6,0,,8,0,,37,0,,C,A
54,4,19.12,28.91,,5.72,26.95,,2.79,1.11,,1.67,0.83,,0.85,0.00,,1,1,,2,0,,7,0,,15,0,,C,A
55,4,29.14,102.72,,7.56,100.76,,3.90,1.15,,2.21,0.80,,1.35,0.00,,1,1,,3,0,,6,0,,25,0,,C,A
56,4,43.00,31.04,,8.51,27.52,,8.55,2.63,,3.41,0.89,,2.72,0.00,,1,1,,6,0,,11,0,,35,0,,C,A
57,4,32.95,32.81,,7.55,30.07,,5.76,1.90,,2.50,0.82,,1.71,0.00,,1,1,,4,0,,9,0,,27,0,,C,A
58,4,33.31,32.56,,7.15,29.91,,5.63,1.87,,2.62,0.77,,1.91,0.00,,1,1,,4,0,,8,0,,29,0,,C,A
59,4,36.14,33.32,,5.30,29.83,,8.52,2.69,,3.60,0.79,,2.70,0.00,,1,1,,6,0,,6,0,,29,0,,C,A
60,4,30.49,104.03,,4.34,100.91,,7.09,2.25,,2.95,0.86,,2.22,0.00,,1,1,,5,0,,5,0,,25,0,,C,A
61,4,52.42,31.63,,10.36,27.63,,10.21,3.10,,3.80,0.90,,3.10,0.00,,1,1,,7,0,,12,0,,45,0,,C,A
62,4,40.87,103.84,,10.39,100.64,,7.13,2.38,,2.92,0.82,,2.19,0.00,,1,1,,5,0,,10,0,,33,0,,C,A
63,4,33.56,32.56,,7.65,29.88,,5.74,1.87,,2.65,0.80,,1.92,0.00,,1,1,,4,0,,7,0,,29,0,,C,A
64,4,35.47,208.92,,6.76,205.76,,7.27,2.28,,2.97,0.86,,2.21,0.00,,1,1,,5,0,,6,0,,29,0,,C,A
65,4,31.14,566.20,,7.12,563.54,,5.74,1.85,,2.55,0.79,,1.67,0.00,,1,1,,4,0,,7,0,,25,0,,C,A
66,4,24.16,115.82,,3.72,113.10,,5.75,1.86,,2.54,0.84,,1.78,0.00,,1,1,,4,0,,5,0,,19,0,,C,A
67,4,52.29,34.06,,6.91,29.66,,11.73,3.54,,4.49,0.85,,3.49,0.00,,1,1,,8,0,,9,0,,45,0,,C,A
68,4,45.27,230.78,,8.15,227.24,,8.51,2.67,,3.49,0.86,,2.73,0.00,,1,1,,6,0,,10,0,,39,0,,C,A
69,4,20.06,666.07,,3.05,663.40,,5.85,1.85,,2.50,0.81,,1.69,0.00,,1,1,,4,0,,4,0,,13,0,,C,A
70,4,11.78,348.04,,1.72,345.96,,2.87,1.19,,1.64,0.88,,0.86,0.00,,1,1,,2,0,,2,0,,8,0,,C,A
71,4,23.01,533.98,,5.30,531.94,,3.93,1.25,,2.11,0.79,,1.35,0.00,,1,1,,3,0,,7,0,,19,0,,C,A
72,4,17.03,109.64,,2.76,107.69,,3.91,1.11,,2.19,0.83,,1.28,0.00,,1,1,,3,0,,4,0,,13,0,,C,A
73,4,44.86,33.26,,9.30,29.81,,8.53,2.64,,3.42,0.80,,2.54,0.00,,1,1,,6,0,,11,0,,37,0,,C,A
74,4,37.82,119.02,,5.33,115.40,,8.60,2.70,,3.58,0.91,,2.67,0.00,,1,1,,6,0,,7,0,,31,0,,C,A
75,4,22.24,32.60,,3.04,29.89,,5.78,1.92,,2.55,0.79,,1.69,0.00,,1,1,,4,0,,4,0,,17,0,,C,A
76,4,46.34,175.07,,9.29,171.48,,8.57,2.72,,3.57,0.85,,2.73,0.00,,1,1,,6,0,,11,0,,39,0,,C,A
77,4,54.54,104.62,,12.00,100.62,,10.20,3.12,,3.98,0.87,,3.12,0.00,,1,1,,7,0,,10,0,,45,0,,C,A
78,4,20.73,101.76,,4.66,99.81,,3.84,1.11,,1.99,0.83,,1.31,0.00,,1,1,,3,0,,5,0,,17,0,,C,A
79,4,46.71,33.44,,8.15,29.88,,8.63,2.74,,3.57,0.81,,2.75,0.00,,1,1,,6,0,,9,0,,41,0,,C,A
80,4,10.86,102.64,,2.62,100.63,,1.83,1.20,,1.22,0.80,,0.48,0.00,,1,1,,1,0,,1,0,,8,0,,C,A
81,4,42.72,304.93,,9.64,301.76,,7.08,2.32,,3.00,0.83,,2.24,0.00,,1,1,,5,0,,9,0,,37,0,,C,A
82,4,38.54,194.88,,6.93,191.74,,7.12,2.31,,2.97,0.82,,2.27,0.00,,1,1,,5,0,,7,0,,35,0,,C,A
83,4,34.17,105.04,,5.62,101.98,,7.11,2.21,,3.02,0.84,,2.15,0.00,,1,1,,5,0,,6,0,,29,0,,C,A
84,4,22.51,31.80,,5.15,29.89,,3.93,1.10,,2.08,0.79,,1.26,0.00,,1,1,,3,0,,4,0,,19,0,,C,A
85,4,40.39,33.23,,8.53,30.11,,7.10,2.27,,3.02,0.84,,2.23,0.00,,1,1,,5,0,,10,0,,35,0,,C,A
86,4,30.75,103.24,,5.40,100.53,,5.71,1.87,,2.65,0.83,,1.88,0.00,,1,1,,4,0,,6,0,,27,0,,C,A
87,4,35.07,194.43,,5.01,191.33,,7.14,2.28,,3.06,0.80,,2.19,0.00,,1,1,,5,0,,5,0,,31,0,,C,A
88,4,43.66,103.95,,7.24,100.32,,8.55,2.75,,3.49,0.87,,2.60,0.00,,1,1,,6,0,,8,0,,39,0,,C,A
89,4,34.53,33.56,,5.41,30.31,,7.05,2.37,,2.96,0.87,,2.21,0.00,,1,1,,5,0,,7,0,,31,0,,C,A
90,4,28.11,109.60,,5.48,106.86,,5.76,1.90,,2.50,0.82,,1.80,0.00,,1,1,,4,0,,5,0,,23,0,,C,A
91,4,24.01,29.02,,4.92,27.10,,3.85,1.10,,1.99,0.82,,1.39,0.00,,1,1,,3,0,,6,0,,21,0,,C,A
92,4,33.55,103.50,,6.99,100.84,,5.63,1.82,,2.46,0.82,,1.75,0.00,,1,1,,4,0,,7,0,,31,0,,C,A
93,4,38.29,304.53,,9.65,301.92,,5.63,1.80,,2.52,0.80,,1.87,0.00,,1,1,,4,0,,9,0,,35,0,,C,A
94,4,40.50,142.12,,5.70,138.57,,8.73,2.70,,3.37,0.84,,2.66,0.00,,1,1,,6,0,,8,0,,35,0,,C,A
95,4,46.47,233.42,,5.36,229.13,,11.37,3.43,,4.42,0.85,,3.44,0.00,,1,1,,8,0,,8,0,,39,0,,C,A
96,4,40.05,32.90,,8.36,29.70,,7.13,2.39,,2.95,0.79,,2.19,0.00,,1,1,,5,0,,8,0,,35,0,,C,A
97,4,40.54,104.06,,7.73,100.97,,7.17,2.24,,2.98,0.84,,2.19,0.00,,1,1,,5,0,,8,0,,37,0,,C,A
98,4,28.07,125.95,,10.62,124.05,,2.76,1.11,,1.71,0.78,,0.93,0.00,,1,1,,2,0,,6,0,,23,0,,C,A
99,4,45.02,81.21,,6.07,77.28,,10.22,3.06,,3.89,0.86,,3.10,0.00,,1,1,,7,0,,9,0,,39,0,,C,A
100,4,40.32,33.12,,8.72,29.99,,6.99,2.29,,3.05,0.83,,2.26,0.00,,1,1,,5,0,,10,0,,35,0,,C,A
101,4,14.91,642.34,,2.01,640.36,,3.84,1.09,,2.08,0.88,,1.29,0.00,,1,1,,3,0,,3,0,,11,0,,C,A
102,4,26.04,102.51,,6.80,100.57,,3.99,1.10,,2.12,0.82,,1.32,0.00,,1,1,,3,0,,7,0,,21,0,,C,A
103,4,33.54,32.37,,7.67,29.65,,5.72,1.91,,2.49,0.80,,1.83,0.00,,1,1,,4,0,,7,0,,29,0,,C,A
104,4,34.06,105.03,,5.62,101.94,,7.02,2.26,,3.06,0.81,,2.29,0.00,,1,1,,5,0,,6,0,,29,0,,C,A
105,4,36.76,32.79,,7.04,29.65,,7.25,2.29,,2.89,0.84,,2.26,0.00,,1,1,,5,0,,9,0,,31,0,,C,A
106,4,22.76,30.46,,3.38,27.77,,5.70,1.90,,2.51,0.79,,1.79,0.00,,1,1,,4,0,,4,0,,17,0,,C,A
107,4,40.43,305.95,,6.07,302.38,,8.50,2.62,,3.46,0.93,,2.66,0.00,,1,1,,6,0,,6,0,,35,0,,C,A
108,4,19.03,2182.57,,3.84,2180.69,,3.87,1.08,,2.00,0.78,,1.22,0.00,,1,1,,3,0,,5,0,,15,0,,C,A
109,4,35.74,104.42,,3.93,100.94,,8.68,2.66,,3.45,0.81,,2.63,0.00,,1,1,,6,0,,6,0,,31,0,,C,A
110,4,47.34,104.58,,6.86,100.48,,9.93,3.20,,3.95,0.89,,3.15,0.00,,1,1,,7,0,,8,0,,41,0,,C,A
111,4,29.20,30.77,,4.96,27.62,,7.14,2.33,,2.96,0.80,,2.19,0.00,,1,1,,5,0,,6,0,,21,0,,C,A
112,4,46.73,33.81,,5.98,29.88,,10.15,3.08,,3.95,0.84,,3.13,0.00,,1,1,,7,0,,9,0,,43,0,,C,A
113,4,29.25,32.70,,5.83,29.97,,5.68,1.91,,2.51,0.81,,1.73,0.00,,1,1,,4,0,,7,0,,25,0,,C,A
114,4,20.39,270.45,,4.94,268.51,,3.86,1.07,,2.00,0.86,,1.26,0.00,,1,1,,3,0,,4,0,,15,0,,C,A
115,4,35.40,180.73,,5.37,177.06,,8.68,2.71,,3.52,0.95,,2.66,0.00,,1,1,,6,0,,6,0,,27,0,,C,A
116,4,49.89,54.92,,6.13,50.71,,11.57,3.39,,4.53,0.82,,3.59,0.00,,1,1,,8,0,,9,0,,43,0,,C,A
117,4,29.46,194.06,,7.63,192.09,,3.86,1.12,,2.06,0.84,,1.39,0.00,,1,1,,3,0,,6,0,,27,0,,C,A
118,4,20.33,122.17,,4.40,120.14,,3.86,1.13,,2.01,0.89,,1.27,0.00,,1,1,,3,0,,5,0,,17,0,,C,A
119,4,17.48,198.46,,3.50,196.54,,3.80,1.11,,2.15,0.80,,1.27,0.00,,1,1,,3,0,,4,0,,13,0,,C,A
120,4,39.48,30.38,,12.01,27.70,,5.60,1.88,,2.51,0.79,,1.86,0.00,,1,1,,4,0,,8,0,,31,0,,C,A
121,4,45.86,68.03,,18.11,66.09,,3.82,1.14,,2.11,0.80,,1.43,0.00,,1,1,,3,0,,8,0,,37,0,,C,A
122,4,21.65,193.24,,3.81,191.19,,3.90,1.21,,2.10,0.83,,1.39,0.00,,1,1,,3,0,,3,0,,19,0,,C,A
123,4,16.16,64.50,,4.10,62.54,,2.83,1.15,,1.65,0.80,,0.86,0.00,,1,1,,2,0,,3,0,,13,0,,C,A
124,4,41.27,31.17,,7.39,27.67,,8.56,2.68,,3.34,0.80,,2.75,0.00,,1,1,,6,0,,10,0,,35,0,,C,A
125,4,21.34,30.31,,3.48,27.55,,5.69,1.90,,2.40,0.84,,1.64,0.00,,1,1,,4,0,,4,0,,15,0,,C,A
126,4,28.81,32.73,,5.53,30.08,,5.63,1.85,,2.60,0.77,,1.75,0.00,,1,1,,4,0,,5,0,,25,0,,C,A
127,4,32.78,703.94,,6.27,700.86,,7.05,2.27,,2.95,0.80,,2.17,0.00,,1,1,,5,0,,7,0,,27,0,,C,A
128,4,37.33,57.85,,5.56,54.44,,8.66,2.57,,3.41,0.83,,2.58,0.00,,1,1,,6,0,,7,0,,31,0,,C,A
129,4,31.92,1116.95,,8.06,1114.29,,5.88,1.86,,2.58,0.79,,1.76,0.00,,1,1,,4,0,,9,0,,25,0,,C,A
130,4,28.36,305.73,,5.40,303.02,,5.63,1.89,,2.56,0.81,,1.81,0.00,,1,1,,4,0,,4,0,,23,0,,C,A
131,4,54.52,34.36,,7.43,29.86,,11.50,3.63,,4.39,0.86,,3.62,0.00,,1,1,,8,0,,10,0,,49,0,,C,A
132,4,11.62,650.03,,1.73,648.08,,2.84,1.10,,1.63,0.84,,0.86,0.00,,1,1,,2,0,,2,0,,8,0,,C,A
133,4,24.56,29.71,,7.07,27.78,,3.82,1.09,,2.05,0.83,,1.26,0.00,,1,1,,3,0,,8,0,,19,0,,C,A
134,4,65.45,229.71,,10.57,224.98,,13.09,3.89,,5.00,0.82,,3.98,0.00,,1,1,,9,0,,14,0,,57,0,,C,A
135,4,38.19,304.37,,8.92,301.69,,5.60,1.84,,2.46,0.83,,1.77,0.00,,1,1,,4,0,,8,0,,35,0,,C,A
136,4,36.61,126.31,,5.12,122.88,,8.34,2.63,,3.42,0.79,,2.57,0.00,,1,1,,6,0,,7,0,,31,0,,C,A
137,4,54.57,104.78,,9.48,100.88,,10.05,3.03,,4.05,0.86,,3.28,0.00,,1,1,,7,0,,10,0,,49,0,,C,A
138,4,25.24,103.55,,5.26,100.75,,5.65,1.90,,2.44,0.89,,1.67,0.00,,1,1,,4,0,,5,0,,19,0,,C,A
139,4,49.86,34.15,,8.32,30.03,,10.10,3.24,,3.99,0.87,,3.04,0.00,,1,1,,7,0,,10,0,,43,0,,C,A
140,4,30.26,32.80,,4.29,29.63,,7.00,2.29,,2.93,0.86,,2.26,0.00,,1,1,,5,0,,6,0,,25,0,,C,A
141,4,21.03,92.91,,3.02,90.19,,5.67,1.89,,2.57,0.81,,1.70,0.00,,1,1,,4,0,,4,0,,15,0,,C,A
142,4,55.36,34.37,,7.83,29.90,,11.51,3.58,,4.43,0.88,,3.60,0.00,,1,1,,8,0,,10,0,,49,0,,C,A
143,4,43.57,98.79,,6.52,94.72,,9.87,3.21,,3.88,0.85,,3.22,0.00,,1,1,,7,0,,9,0,,37,0,,C,A
144,4,30.05,155.65,,9.21,153.65,,3.96,1.13,,1.97,0.85,,1.37,0.00,,1,1,,3,0,,7,0,,25,0,,C,A
145,4,43.60,194.96,,10.05,191.52,,8.54,2.62,,3.36,0.81,,2.66,0.00,,1,1,,6,0,,7,0,,33,0,,C,A
146,4,21.84,32.01,,4.24,30.05,,3.82,1.14,,2.03,0.81,,1.30,0.00,,1,1,,3,0,,5,0,,19,0,,C,A
147,4,47.00,2514.78,,12.96,2511.73,,6.96,2.24,,2.91,0.80,,2.25,0.00,,1,1,,5,0,,10,0,,39,0,,C,A
148,4,30.49,103.61,,5.32,100.87,,5.74,1.87,,2.61,0.85,,1.79,0.00,,1,1,,4,0,,6,0,,27,0,,C,A
149,4,48.88,2188.45,,9.73,2184.36,,10.13,3.24,,3.97,0.84,,3.04,0.00,,1,1,,7,0,,10,0,,39,0,,C,A
150,4,35.41,103.53,,7.90,100.75,,5.58,1.97,,2.55,0.80,,1.80,0.00,,1,1,,4,0,,7,0,,31,0,,C,A
151,4,45.54,77.42,,8.82,73.95,,8.50,2.66,,3.54,0.81,,2.70,0.00,,1,1,,6,0,,11,0,,39,0,,C,A
152,4,18.96,185.25,,5.63,183.33,,2.83,1.13,,1.64,0.77,,0.90,0.00,,1,1,,2,0,,6,0,,15,0,,C,A
153,4,17.98,32.09,,1.95,30.08,,3.94,1.19,,2.11,0.81,,1.29,0.00,,1,1,,3,0,,3,0,,15,0,,C,A
154,4,34.22,103.18,,6.13,99.98,,6.96,2.34,,2.96,0.85,,2.34,0.00,,1,1,,5,0,,8,0,,29,0,,C,A
155,4,33.88,32.56,,7.73,29.63,,5.69,2.02,,2.49,0.90,,1.81,0.00,,1,1,,4,0,,7,0,,29,0,,C,A
156,4,43.05,104.20,,9.64,101.13,,6.87,2.28,,3.05,0.77,,2.19,0.00,,1,1,,5,0,,10,0,,37,0,,C,A
157,4,45.18,209.64,,7.69,206.08,,8.40,2.69,,3.47,0.86,,2.73,0.00,,1,1,,6,0,,9,0,,39,0,,C,A
158,4,39.78,33.83,,6.02,30.32,,8.68,2.66,,3.59,0.84,,2.68,0.00,,1,1,,6,0,,7,0,,33,0,,C,A
159,4,19.89,813.83,,4.43,811.84,,3.88,1.14,,2.10,0.85,,1.32,0.00,,1,1,,3,0,,5,0,,15,0,,C,A
160,4,45.05,365.88,,8.37,362.25,,8.98,2.75,,3.51,0.86,,2.78,0.00,,1,1,,6,0,,10,0,,37,0,,C,A
161,4,53.96,35.53,,8.79,31.66,,10.47,3.02,,4.01,0.84,,3.33,0.00,,1,1,,7,0,,11,0,,47,0,,C,A
162,4,37.63,117.74,,5.20,113.88,,8.67,2.83,,3.65,1.01,,2.65,0.00,,1,1,,5,0,,6,0,,25,0,,C,A
163,4,19.41,32.21,,4.62,29.94,,4.41,1.28,,2.41,0.99,,1.41,0.00,,1,1,,3,0,,5,0,,11,0,,C,A
164,4,42.46,35.63,,7.71,32.13,,8.26,2.56,,3.65,0.93,,2.59,0.00,,1,1,,5,0,,9,0,,31,0,,C,A
165,4,25.33,239.50,,3.90,236.35,,6.54,2.18,,2.95,0.96,,2.03,0.00,,1,1,,4,0,,4,0,,15,0,,C,A
166,4,31.82,35.14,,4.71,32.05,,6.56,2.18,,2.81,0.90,,2.07,0.00,,1,1,,4,0,,6,0,,25,0,,C,A
167,4,23.64,56.84,,4.83,54.56,,4.31,1.33,,2.35,0.94,,1.49,0.00,,1,1,,3,0,,5,0,,17,0,,C,A
168,4,42.58,1123.54,,7.88,1120.03,,8.19,2.58,,3.46,0.92,,2.49,0.00,,1,1,,5,0,,9,0,,31,0,,C,A
169,4,28.60,29.77,,5.36,27.09,,5.56,1.82,,2.40,0.84,,1.69,0.00,,1,1,,4,0,,6,0,,25,0,,C,A
170,4,37.87,624.24,,8.62,621.20,,6.96,2.25,,2.97,0.78,,2.18,0.00,,1,1,,5,0,,8,0,,31,0,,C,A
171,4,23.94,29.54,,6.70,27.56,,3.75,1.16,,2.03,0.80,,1.23,0.00,,1,1,,3,0,,8,0,,19,0,,C,A
172,4,31.06,104.26,,6.01,101.54,,5.65,1.89,,2.61,0.82,,1.85,0.00,,1,1,,4,0,,6,0,,27,0,,C,A
173,4,40.80,104.38,,7.95,101.13,,7.17,2.35,,3.00,0.88,,2.31,0.00,,1,1,,5,0,,9,0,,37,0,,C,A
174,4,40.76,195.25,,8.38,192.11,,7.45,2.27,,2.98,0.84,,2.20,0.00,,1,1,,5,0,,8,0,,35,0,,C,A
175,4,43.96,104.47,,7.18,100.98,,8.67,2.64,,3.55,0.84,,2.75,0.00,,1,1,,6,0,,8,0,,39,0,,C,A
176,4,30.20,33.52,,5.97,30.66,,5.81,1.97,,2.55,0.88,,1.80,0.00,,1,1,,4,0,,7,0,,25,0,,C,A
177,4,19.93,73.94,,5.37,71.93,,2.91,1.13,,1.63,0.87,,0.88,0.00,,1,1,,2,0,,6,0,,17,0,,C,A
178,4,31.66,709.48,,7.28,706.77,,5.88,1.90,,2.54,0.80,,1.77,0.00,,1,1,,4,0,,7,0,,25,0,,C,A
179,4,44.00,195.88,,9.63,192.72,,7.24,2.28,,2.98,0.87,,2.32,0.00,,1,1,,5,0,,10,0,,39,0,,C,A
180,4,34.48,32.96,,7.87,29.74,,7.25,2.33,,3.05,0.88,,2.26,0.00,,1,1,,5,0,,9,0,,25,0,,C,A
181,4,43.38,31.40,,7.96,27.78,,8.71,2.75,,3.53,0.85,,2.68,0.00,,1,1,,6,0,,10,0,,35,0,,C,A
