Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
59,6,80.53,,,16.26,,,7.39,,,3.34,,,2.19,,,1,,,4,,,8,,,39,,,C,
60,6,99.41,,,25.06,,,7.30,,,3.33,,,2.23,,,1,,,4,,,14,,,47,,,C,
61,6,78.63,,,14.97,,,7.27,,,3.41,,,2.19,,,1,,,4,,,12,,,39,,,C,
62,6,88.35,,,26.04,,,4.87,,,2.65,,,1.78,,,1,,,3,,,13,,,41,,,C,
63,6,127.75,,,27.54,,,13.36,,,5.48,,,3.70,,,1,,,7,,,11,,,59,,,C,
64,6,86.62,,,24.50,,,4.89,,,2.82,,,1.72,,,1,,,3,,,13,,,41,,,C,
65,6,92.85,,,17.91,,,9.24,,,4.06,,,2.70,,,1,,,5,,,8,,,45,,,C,
66,6,96.34,,,17.57,,,11.36,,,4.69,,,3.16,,,1,,,6,,,12,,,45,,,C,
67,6,29.28,,,6.45,,,3.79,,,2.18,,,1.02,,,1,,,2,,,3,,,13,,,C,
68,6,58.76,,,10.13,,,4.95,,,2.74,,,1.48,,,1,,,3,,,9,,,31,,,C,
69,6,75.90,,,18.01,,,7.31,,,3.40,,,2.17,,,1,,,4,,,11,,,35,,,C,
70,6,98.26,,,20.53,,,9.06,,,3.97,,,2.79,,,1,,,5,,,13,,,47,,,C,
71,6,107.54,,,24.54,,,9.38,,,4.09,,,2.74,,,1,,,5,,,11,,,51,,,C,
72,6,25.88,,,3.32,,,4.90,,,2.65,,,1.45,,,1,,,3,,,4,,,11,,,C,
73,6,134.64,,,25.94,,,13.21,,,5.40,,,3.89,,,1,,,7,,,17,,,65,,,C,
74,6,127.46,,,17.45,,,15.26,,,6.26,,,3.95,,,1,,,8,,,11,,,65,,,C,
75,6,179.61,,,39.63,,,19.62,,,7.84,,,5.45,,,1,,,10,,,20,,,81,,,C,
76,6,117.63,,,16.52,,,15.36,,,6.15,,,4.21,,,1,,,8,,,9,,,57,,,C,
77,6,89.91,,,15.91,,,7.26,,,3.54,,,2.02,,,1,,,4,,,13,,,47,,,C,
78,6,114.67,,,32.33,,,7.45,,,3.36,,,2.31,,,1,,,4,,,15,,,53,,,C,
79,6,84.23,,,16.25,,,11.24,,,4.69,,,3.09,,,1,,,6,,,8,,,37,,,C,
80,6,77.63,,,16.48,,,7.27,,,3.27,,,2.11,,,1,,,4,,,13,,,37,,,C,
81,6,78.52,,,12.63,,,7.17,,,3.49,,,1.94,,,1,,,4,,,11,,,41,,,C,
82,6,132.35,,,36.07,,,9.14,,,4.35,,,2.85,,,1,,,5,,,16,,,61,,,C,
83,6,82.43,,,18.14,,,7.38,,,3.50,,,2.21,,,1,,,4,,,10,,,39,,,C,
84,6,83.03,,,13.93,,,7.21,,,3.40,,,2.02,,,1,,,4,,,11,,,43,,,C,
85,6,35.13,,,7.18,,,3.55,,,2.21,,,1.03,,,1,,,2,,,6,,,17,,,C,
86,6,71.49,,,9.62,,,9.19,,,4.06,,,2.51,,,1,,,5,,,8,,,35,,,C,
87,6,66.47,,,7.47,,,9.45,,,4.18,,,2.38,,,1,,,5,,,7,,,33,,,C,
88,6,86.78,,,10.94,,,11.17,,,4.76,,,3.13,,,1,,,6,,,8,,,43,,,C,
89,6,67.91,,,9.90,,,7.36,,,3.31,,,2.00,,,1,,,4,,,9,,,35,,,C,
90,6,112.54,,,18.28,,,13.64,,,5.33,,,3.76,,,1,,,7,,,10,,,55,,,C,
91,6,76.74,,,12.17,,,9.29,,,3.99,,,2.59,,,1,,,5,,,6,,,37,,,C,
92,6,69.27,,,19.93,,,4.91,,,2.58,,,1.77,,,1,,,3,,,7,,,31,,,C,
93,6,38.05,,,7.10,,,3.69,,,2.10,,,1.02,,,1,,,2,,,2,,,18,,,C,
94,6,46.23,,,7.15,,,4.86,,,2.68,,,1.54,,,1,,,3,,,4,,,23,,,C,
95,6,47.67,,,8.77,,,3.67,,,2.16,,,1.05,,,1,,,2,,,9,,,25,,,C,
96,6,57.13,,,11.12,,,9.49,,,4.07,,,2.55,,,1,,,5,,,5,,,23,,,C,
97,6,85.97,,,9.44,,,13.25,,,5.28,,,3.30,,,1,,,7,,,8,,,41,,,C,
98,6,93.05,,,12.01,,,11.39,,,4.73,,,2.99,,,1,,,6,,,8,,,47,,,C,
99,6,61.20,,,10.65,,,7.46,,,3.36,,,1.93,,,1,,,4,,,6,,,29,,,C,
100,6,62.15,,,14.22,,,7.35,,,3.36,,,2.07,,,1,,,4,,,6,,,27,,,C,
101,6,82.59,,,17.78,,,9.32,,,3.99,,,2.62,,,1,,,5,,,8,,,37,,,C,
102,6,45.20,,,5.05,,,7.38,,,3.55,,,1.89,,,1,,,4,,,5,,,21,,,C,
103,6,93.90,,,22.30,,,7.42,,,3.47,,,2.24,,,1,,,4,,,14,,,45,,,C,
104,6,138.60,,,26.46,,,13.17,,,5.56,,,4.08,,,1,,,7,,,14,,,67,,,C,
105,6,92.99,,,15.91,,,9.25,,,4.07,,,2.50,,,1,,,5,,,10,,,47,,,C,
106,6,136.56,,,19.49,,,15.23,,,6.06,,,4.06,,,1,,,8,,,18,,,69,,,C,
107,6,129.68,,,24.36,,,11.19,,,4.79,,,3.07,,,1,,,6,,,17,,,65,,,C,
108,6,88.25,,,13.38,,,9.28,,,3.97,,,2.45,,,1,,,5,,,13,,,45,,,C,
109,6,89.88,,,20.50,,,7.37,,,3.34,,,2.29,,,1,,,4,,,10,,,43,,,C,
110,6,64.25,,,13.00,,,7.53,,,3.46,,,1.99,,,1,,,4,,,12,,,29,,,C,
111,6,65.25,,,17.97,,,4.89,,,2.83,,,1.84,,,1,,,3,,,3,,,28,,,C,
112,6,133.02,,,21.82,,,13.47,,,5.34,,,3.53,,,1,,,7,,,13,,,67,,,C,
113,6,72.59,,,20.81,,,5.04,,,2.68,,,1.71,,,1,,,3,,,8,,,33,,,C,
114,6,109.30,,,22.50,,,11.16,,,4.56,,,3.31,,,1,,,6,,,14,,,51,,,C,
115,6,142.00,,,27.84,,,13.34,,,5.41,,,3.81,,,1,,,7,,,17,,,69,,,C,
116,6,29.58,,,3.50,,,5.02,,,2.83,,,1.49,,,1,,,3,,,3,,,13,,,C,
