Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
20,8,214.51,,,24.19,,,12.07,,,5.29,,,2.86,,,1,,,6,,,13,,,63,,,C,
21,8,191.34,,,45.32,,,5.11,,,2.83,,,1.70,,,1,,,3,,,15,,,51,,,C,
22,8,193.70,,,39.78,,,10.12,,,4.36,,,2.62,,,1,,,5,,,17,,,51,,,C,
23,8,96.11,,,15.66,,,5.08,,,2.84,,,1.53,,,1,,,3,,,11,,,27,,,C,
24,8,145.66,,,32.25,,,5.10,,,2.81,,,1.64,,,1,,,3,,,12,,,39,,,C,
25,8,58.99,,,5.61,,,5.02,,,2.89,,,1.50,,,1,,,3,,,4,,,17,,,C,
26,8,154.68,,,38.35,,,3.83,,,2.21,,,1.20,,,1,,,2,,,15,,,41,,,C,
27,8,139.64,,,33.69,,,3.82,,,2.23,,,1.20,,,1,,,2,,,12,,,37,,,C,
28,8,186.04,,,31.93,,,9.82,,,4.43,,,2.61,,,1,,,5,,,13,,,51,,,C,
29,8,165.94,,,21.43,,,7.63,,,3.57,,,1.97,,,1,,,4,,,14,,,49,,,C,
30,8,182.73,,,65.75,,,7.76,,,3.56,,,2.13,,,1,,,4,,,9,,,39,,,C,
31,8,134.41,,,20.81,,,5.13,,,2.87,,,1.47,,,1,,,3,,,9,,,39,,,C,
32,8,204.26,,,65.52,,,10.06,,,4.46,,,2.74,,,1,,,5,,,8,,,45,,,C,
33,8,202.33,,,31.89,,,10.06,,,4.30,,,2.70,,,1,,,5,,,14,,,57,,,C,
34,8,206.13,,,22.18,,,12.01,,,5.27,,,2.85,,,1,,,6,,,17,,,61,,,C,
35,8,116.00,,,12.99,,,5.06,,,2.99,,,1.42,,,1,,,3,,,13,,,35,,,C,
36,8,143.11,,,18.59,,,12.05,,,5.20,,,3.04,,,1,,,6,,,8,,,39,,,C,
37,8,125.62,,,10.73,,,9.78,,,4.42,,,2.21,,,1,,,5,,,8,,,37,,,C,
38,8,202.44,,,41.40,,,7.55,,,3.59,,,2.17,,,1,,,4,,,16,,,55,,,C,
39,8,99.19,,,13.49,,,5.05,,,2.81,,,1.38,,,1,,,3,,,5,,,29,,,C,
40,8,207.86,,,26.16,,,9.74,,,4.42,,,2.38,,,1,,,5,,,19,,,61,,,C,
41,8,195.41,,,44.98,,,7.83,,,3.60,,,2.20,,,1,,,4,,,14,,,51,,,C,
42,8,236.68,,,44.29,,,9.79,,,4.42,,,2.89,,,1,,,5,,,16,,,65,,,C,
43,8,175.89,,,30.97,,,7.62,,,3.58,,,2.25,,,1,,,4,,,14,,,49,,,C,
44,8,173.57,,,34.55,,,7.65,,,3.57,,,2.20,,,1,,,4,,,13,,,47,,,C,
45,8,278.10,,,41.42,,,16.47,,,6.83,,,4.37,,,1,,,8,,,17,,,77,,,C,
46,8,122.28,,,20.96,,,7.69,,,3.51,,,2.00,,,1,,,4,,,9,,,33,,,C,
47,8,239.31,,,24.18,,,14.40,,,6.19,,,3.30,,,1,,,7,,,16,,,71,,,C,
48,8,162.58,,,24.65,,,9.90,,,4.40,,,2.72,,,1,,,5,,,8,,,45,,,C,
49,8,166.91,,,41.12,,,3.79,,,2.17,,,1.23,,,1,,,2,,,17,,,43,,,C,
50,8,155.59,,,17.58,,,7.58,,,3.57,,,1.91,,,1,,,4,,,12,,,47,,,C,
51,8,90.74,,,23.69,,,3.76,,,2.21,,,1.02,,,1,,,2,,,5,,,23,,,C,
52,8,231.70,,,22.78,,,14.31,,,5.81,,,3.25,,,1,,,7,,,19,,,69,,,C,
53,8,131.51,,,14.93,,,7.67,,,3.61,,,1.86,,,1,,,4,,,7,,,39,,,C,
54,8,90.33,,,6.25,,,7.55,,,3.55,,,1.97,,,1,,,4,,,6,,,27,,,C,
55,8,293.36,,,69.77,,,9.79,,,4.51,,,2.79,,,1,,,5,,,20,,,77,,,C,
56,8,249.73,,,34.81,,,14.37,,,5.98,,,3.78,,,1,,,7,,,16,,,71,,,C,
57,8,239.87,,,28.71,,,18.56,,,7.78,,,4.62,,,1,,,9,,,9,,,67,,,C,
58,8,91.03,,,11.12,,,5.05,,,2.84,,,1.46,,,1,,,3,,,7,,,27,,,C,
59,8,118.20,,,12.29,,,7.82,,,3.65,,,1.78,,,1,,,4,,,6,,,35,,,C,
60,8,189.01,,,25.63,,,9.89,,,4.43,,,2.36,,,1,,,5,,,20,,,55,,,C,
61,8,76.64,,,8.20,,,7.74,,,3.59,,,1.93,,,1,,,4,,,4,,,21,,,C,
62,8,124.28,,,12.17,,,11.90,,,5.21,,,2.65,,,1,,,6,,,8,,,35,,,C,
63,8,167.03,,,15.57,,,11.70,,,5.21,,,2.88,,,1,,,6,,,10,,,49,,,C,
64,8,155.64,,,20.93,,,5.04,,,2.80,,,1.44,,,1,,,3,,,15,,,47,,,C,
65,8,131.64,,,24.25,,,4.99,,,2.94,,,1.60,,,1,,,3,,,13,,,37,,,C,
66,8,192.07,,,47.82,,,7.47,,,3.62,,,2.09,,,1,,,4,,,13,,,49,,,C,
67,8,158.09,,,30.09,,,7.61,,,3.57,,,2.18,,,1,,,4,,,10,,,43,,,C,
68,8,150.03,,,18.09,,,9.81,,,4.32,,,2.67,,,1,,,5,,,8,,,43,,,C,
69,8,99.24,,,14.66,,,7.68,,,3.70,,,2.01,,,1,,,4,,,7,,,27,,,C,
70,8,131.42,,,21.24,,,9.91,,,4.41,,,2.51,,,1,,,5,,,7,,,35,,,C,
71,8,106.99,,,16.22,,,5.05,,,2.89,,,1.51,,,1,,,3,,,10,,,31,,,C,
72,8,169.58,,,21.72,,,9.74,,,4.38,,,2.29,,,1,,,5,,,11,,,49,,,C,
73,8,238.63,,,24.80,,,14.17,,,5.99,,,3.29,,,1,,,7,,,18,,,71,,,C,
74,8,112.41,,,13.74,,,9.88,,,4.42,,,2.38,,,1,,,5,,,10,,,31,,,C,
75,8,132.33,,,15.32,,,7.53,,,3.59,,,1.92,,,1,,,4,,,8,,,39,,,C,
76,8,153.26,,,22.26,,,9.86,,,4.41,,,2.58,,,1,,,5,,,9,,,43,,,C,
77,8,402.69,,,86.19,,,21.58,,,8.71,,,5.33,,,1,,,10,,,24,,,105,,,C,
78,8,46.79,,,4.17,,,5.01,,,2.83,,,1.47,,,1,,,3,,,3,,,13,,,C,
79,8,124.07,,,20.32,,,9.67,,,4.35,,,2.44,,,1,,,5,,,6,,,33,,,C,
80,8,87.46,,,13.13,,,5.18,,,2.82,,,1.51,,,1,,,3,,,6,,,25,,,C,
81,8,89.66,,,14.82,,,4.92,,,2.83,,,1.49,,,1,,,3,,,9,,,25,,,C,
82,8,235.66,,,22.33,,,13.98,,,5.89,,,3.21,,,1,,,7,,,17,,,71,,,C,
83,8,129.47,,,9.55,,,9.66,,,4.32,,,2.27,,,1,,,5,,,8,,,39,,,C,
84,8,171.78,,,24.76,,,9.63,,,4.30,,,2.51,,,1,,,5,,,14,,,49,,,C,
85,8,188.24,,,34.67,,,9.85,,,4.37,,,2.70,,,1,,,5,,,10,,,51,,,C,
86,8,232.17,,,37.64,,,12.06,,,5.24,,,3.24,,,1,,,6,,,13,,,65,,,C,
87,8,176.76,,,18.18,,,9.96,,,4.58,,,2.36,,,1,,,5,,,17,,,53,,,C,
88,8,237.28,,,42.62,,,9.92,,,4.43,,,2.81,,,1,,,5,,,16,,,65,,,C,
89,8,96.92,,,11.56,,,7.69,,,3.76,,,1.74,,,1,,,4,,,7,,,27,,,C,
90,8,198.67,,,25.77,,,11.94,,,5.21,,,3.20,,,1,,,6,,,16,,,57,,,C,
91,8,123.60,,,19.86,,,9.90,,,4.55,,,2.49,,,1,,,5,,,6,,,33,,,C,
92,8,248.77,,,43.57,,,11.89,,,5.38,,,2.86,,,1,,,6,,,19,,,69,,,C,
93,8,68.93,,,8.16,,,9.72,,,4.42,,,2.24,,,1,,,5,,,5,,,17,,,C,
94,8,112.01,,,13.42,,,9.92,,,4.43,,,2.59,,,1,,,5,,,6,,,31,,,C,
95,8,150.13,,,26.61,,,4.95,,,2.78,,,1.65,,,1,,,3,,,14,,,43,,,C,
96,8,40.13,,,8.74,,,2.44,,,1.62,,,0.57,,,1,,,1,,,1,,,10,,,C,
97,8,206.45,,,31.92,,,9.66,,,4.31,,,2.77,,,1,,,5,,,17,,,59,,,C,
98,8,227.56,,,36.21,,,16.65,,,6.85,,,4.18,,,1,,,8,,,12,,,61,,,C,
99,8,263.00,,,47.19,,,14.30,,,6.08,,,3.63,,,1,,,7,,,16,,,71,,,C,
100,8,68.47,,,4.91,,,5.03,,,2.67,,,1.26,,,1,,,3,,,7,,,21,,,C,
101,8,139.51,,,19.39,,,9.80,,,4.47,,,2.49,,,1,,,5,,,5,,,39,,,C,
102,8,84.52,,,9.83,,,4.97,,,2.79,,,1.52,,,1,,,3,,,4,,,25,,,C,
103,8,195.59,,,26.52,,,9.89,,,4.29,,,2.29,,,1,,,5,,,19,,,57,,,C,
104,8,255.42,,,43.65,,,11.99,,,5.27,,,3.24,,,1,,,6,,,17,,,71,,,C,
105,8,142.70,,,21.85,,,9.86,,,4.42,,,2.63,,,1,,,5,,,6,,,39,,,C,
106,8,124.69,,,19.07,,,7.56,,,3.56,,,1.76,,,1,,,4,,,9,,,35,,,C,
107,8,160.30,,,39.41,,,3.73,,,2.11,,,1.22,,,1,,,2,,,17,,,43,,,C,
108,8,163.52,,,25.53,,,7.70,,,3.69,,,1.85,,,1,,,4,,,16,,,47,,,C,
109,8,333.36,,,56.44,,,18.68,,,7.80,,,4.94,,,1,,,9,,,23,,,91,,,C,
110,8,172.84,,,47.14,,,3.73,,,2.24,,,1.22,,,1,,,2,,,15,,,45,,,C,
111,8,158.04,,,21.55,,,9.81,,,4.43,,,2.59,,,1,,,5,,,9,,,45,,,C,
112,8,196.31,,,21.61,,,9.70,,,4.40,,,2.34,,,1,,,5,,,14,,,59,,,C,
113,8,187.73,,,42.10,,,4.98,,,2.90,,,1.79,,,1,,,3,,,15,,,51,,,C,
114,8,129.77,,,17.72,,,5.17,,,2.76,,,1.35,,,1,,,3,,,10,,,39,,,C,
115,8,112.97,,,8.24,,,9.79,,,4.42,,,2.42,,,1,,,5,,,7,,,33,,,C,
116,8,200.39,,,39.66,,,7.70,,,3.73,,,2.24,,,1,,,4,,,15,,,55,,,C,
117,8,143.08,,,19.67,,,12.06,,,5.12,,,3.03,,,1,,,6,,,7,,,39,,,C,
118,8,178.10,,,20.17,,,9.72,,,4.41,,,2.34,,,1,,,5,,,16,,,53,,,C,
119,8,55.20,,,3.45,,,7.68,,,3.55,,,1.70,,,1,,,4,,,4,,,15,,,C,
120,8,129.52,,,17.18,,,5.16,,,2.83,,,1.39,,,1,,,3,,,12,,,39,,,C,
121,8,76.02,,,9.92,,,3.76,,,2.21,,,0.90,,,1,,,2,,,11,,,23,,,C,
122,8,258.62,,,24.41,,,16.50,,,6.83,,,3.74,,,1,,,8,,,17,,,77,,,C,
123,8,104.42,,,18.86,,,5.04,,,2.88,,,1.52,,,1,,,3,,,7,,,29,,,C,
124,8,95.78,,,10.27,,,5.11,,,2.78,,,1.35,,,1,,,3,,,8,,,29,,,C,
125,8,122.30,,,11.74,,,7.59,,,3.54,,,1.80,,,1,,,4,,,10,,,37,,,C,
126,8,132.69,,,22.15,,,7.37,,,3.74,,,2.07,,,1,,,4,,,9,,,37,,,C,
127,8,216.77,,,26.34,,,9.58,,,4.30,,,2.32,,,1,,,5,,,20,,,65,,,C,
128,8,199.66,,,39.11,,,7.59,,,3.54,,,2.27,,,1,,,4,,,15,,,55,,,C,
129,8,176.58,,,16.72,,,14.18,,,6.05,,,3.63,,,1,,,7,,,8,,,51,,,C,
130,8,261.65,,,53.97,,,9.63,,,4.34,,,2.77,,,1,,,5,,,20,,,71,,,C,
131,8,167.28,,,16.93,,,12.22,,,5.04,,,2.74,,,1,,,6,,,10,,,49,,,C,
132,8,284.77,,,40.53,,,18.85,,,7.70,,,4.81,,,1,,,9,,,18,,,79,,,C,
133,8,106.25,,,16.40,,,7.79,,,3.66,,,2.01,,,1,,,4,,,7,,,29,,,C,
134,8,273.64,,,51.82,,,11.84,,,5.04,,,3.44,,,1,,,6,,,19,,,75,,,C,
135,8,145.90,,,35.70,,,7.65,,,3.63,,,1.98,,,1,,,4,,,8,,,37,,,C,
136,8,145.58,,,15.14,,,9.93,,,4.44,,,2.25,,,1,,,5,,,9,,,43,,,C,
137,8,240.59,,,31.25,,,13.96,,,6.03,,,3.78,,,1,,,7,,,15,,,69,,,C,
138,8,283.11,,,50.95,,,11.86,,,5.22,,,3.30,,,1,,,6,,,18,,,79,,,C,
139,8,147.91,,,16.38,,,9.82,,,4.47,,,2.50,,,1,,,5,,,11,,,43,,,C,
140,8,280.42,,,81.62,,,14.04,,,5.92,,,3.72,,,1,,,7,,,14,,,65,,,C,
141,8,278.50,,,44.27,,,16.53,,,7.00,,,3.65,,,1,,,8,,,17,,,77,,,C,
142,8,117.22,,,28.00,,,7.54,,,3.76,,,1.99,,,1,,,4,,,7,,,29,,,C,
143,8,81.19,,,7.38,,,7.66,,,3.70,,,1.75,,,1,,,4,,,4,,,23,,,C,
144,8,286.34,,,34.63,,,13.85,,,6.03,,,3.29,,,1,,,7,,,22,,,85,,,C,
145,8,172.45,,,20.07,,,9.67,,,4.34,,,2.24,,,1,,,5,,,10,,,51,,,C,
146,8,126.04,,,11.33,,,9.98,,,4.47,,,2.47,,,1,,,5,,,6,,,37,,,C,
147,8,186.45,,,20.80,,,14.14,,,5.84,,,3.65,,,1,,,7,,,9,,,53,,,C,
148,8,192.93,,,31.50,,,11.91,,,5.11,,,3.08,,,1,,,6,,,15,,,53,,,C,
149,8,196.68,,,20.21,,,14.09,,,5.95,,,3.72,,,1,,,7,,,10,,,57,,,C,
150,8,247.82,,,30.30,,,16.27,,,6.76,,,3.66,,,1,,,8,,,14,,,71,,,C,
151,8,232.68,,,40.53,,,14.13,,,6.04,,,3.78,,,1,,,7,,,14,,,63,,,C,
152,8,184.07,,,35.38,,,7.70,,,3.74,,,2.16,,,1,,,4,,,16,,,51,,,C,
153,8,126.77,,,27.35,,,3.74,,,2.18,,,1.10,,,1,,,2,,,13,,,35,,,C,
154,8,219.22,,,43.88,,,9.90,,,4.42,,,2.68,,,1,,,5,,,18,,,59,,,C,
155,8,204.58,,,35.94,,,9.64,,,4.22,,,2.66,,,1,,,5,,,13,,,57,,,C,
156,8,213.17,,,20.70,,,14.27,,,5.81,,,3.03,,,1,,,7,,,17,,,63,,,C,
157,8,144.70,,,18.52,,,9.79,,,4.37,,,2.50,,,1,,,5,,,11,,,41,,,C,
158,8,233.94,,,30.55,,,14.10,,,5.98,,,3.70,,,1,,,7,,,12,,,67,,,C,
159,8,282.05,,,37.72,,,16.77,,,6.84,,,3.68,,,1,,,8,,,22,,,81,,,C,
160,8,251.09,,,46.63,,,11.76,,,5.16,,,3.30,,,1,,,6,,,15,,,69,,,C,
161,8,174.52,,,31.13,,,7.54,,,3.64,,,2.25,,,1,,,4,,,11,,,49,,,C,
162,8,93.86,,,14.19,,,5.04,,,2.78,,,1.56,,,1,,,3,,,9,,,27,,,C,
163,8,101.18,,,13.14,,,3.81,,,2.17,,,0.94,,,1,,,2,,,12,,,31,,,C,
164,8,148.68,,,31.80,,,7.68,,,3.59,,,2.04,,,1,,,4,,,10,,,39,,,C,
165,8,144.31,,,18.45,,,9.56,,,4.40,,,2.62,,,1,,,5,,,7,,,41,,,C,
166,8,197.55,,,27.83,,,7.49,,,3.52,,,1.91,,,1,,,4,,,18,,,59,,,C,
167,8,214.21,,,34.10,,,9.75,,,4.43,,,2.74,,,1,,,5,,,19,,,61,,,C,
168,8,220.81,,,66.44,,,7.67,,,3.52,,,2.31,,,1,,,4,,,16,,,53,,,C,
169,8,160.46,,,15.94,,,14.22,,,6.04,,,3.56,,,1,,,7,,,7,,,45,,,C,
170,8,112.18,,,26.71,,,5.04,,,2.86,,,1.55,,,1,,,3,,,8,,,29,,,C,
171,8,137.69,,,16.25,,,7.45,,,3.56,,,1.78,,,1,,,4,,,15,,,41,,,C,
172,8,76.50,,,7.37,,,5.06,,,2.80,,,1.53,,,1,,,3,,,5,,,23,,,C,
173,8,196.40,,,24.79,,,11.98,,,5.20,,,2.83,,,1,,,6,,,14,,,57,,,C,
174,8,245.02,,,48.57,,,9.69,,,4.34,,,2.77,,,1,,,5,,,15,,,67,,,C,
175,8,229.20,,,58.47,,,7.50,,,3.50,,,2.18,,,1,,,4,,,19,,,59,,,C,
176,8,65.96,,,10.45,,,3.67,,,2.24,,,0.89,,,1,,,2,,,4,,,19,,,C,
177,8,167.14,,,23.36,,,7.70,,,3.74,,,1.85,,,1,,,4,,,16,,,49,,,C,
178,8,147.26,,,16.28,,,9.60,,,4.35,,,2.60,,,1,,,5,,,8,,,43,,,C,
179,8,131.36,,,12.30,,,11.93,,,5.22,,,2.92,,,1,,,6,,,6,,,37,,,C,
180,8,55.05,,,10.46,,,3.82,,,2.24,,,0.93,,,1,,,2,,,3,,,15,,,C,
181,8,130.00,,,24.12,,,7.66,,,3.62,,,1.79,,,1,,,4,,,7,,,35,,,C,
182,8,211.99,,,55.55,,,5.20,,,2.82,,,1.73,,,1,,,3,,,18,,,55,,,C,
183,8,151.55,,,24.26,,,7.47,,,3.51,,,2.18,,,1,,,4,,,13,,,43,,,C,
184,8,115.23,,,25.29,,,7.62,,,3.55,,,1.95,,,1,,,4,,,7,,,29,,,C,
185,8,172.63,,,16.96,,,11.98,,,5.17,,,2.77,,,1,,,6,,,10,,,51,,,C,
186,8,72.31,,,8.49,,,4.98,,,2.81,,,1.48,,,1,,,3,,,3,,,21,,,C,
187,8,353.37,,,91.30,,,14.12,,,5.81,,,3.87,,,1,,,7,,,22,,,89,,,C,
188,8,191.64,,,27.87,,,16.60,,,6.78,,,3.60,,,1,,,8,,,8,,,51,,,C,
189,8,105.20,,,15.84,,,7.67,,,3.69,,,2.07,,,1,,,4,,,5,,,29,,,C,
190,8,148.51,,,10.04,,,14.06,,,5.98,,,3.18,,,1,,,7,,,7,,,43,,,C,
191,8,136.89,,,21.66,,,3.81,,,2.24,,,0.99,,,1,,,2,,,16,,,41,,,C,
192,8,72.54,,,8.95,,,5.13,,,2.88,,,1.48,,,1,,,3,,,6,,,21,,,C,
193,8,192.71,,,29.88,,,9.69,,,4.23,,,2.63,,,1,,,5,,,16,,,55,,,C,
194,8,97.22,,,11.18,,,5.24,,,2.87,,,1.57,,,1,,,3,,,8,,,29,,,C,
195,8,92.14,,,8.05,,,7.80,,,3.58,,,1.69,,,1,,,4,,,4,,,27,,,C,
196,8,132.26,,,8.70,,,11.89,,,5.10,,,2.96,,,1,,,6,,,7,,,39,,,C,
197,8,176.29,,,22.56,,,7.61,,,3.58,,,1.87,,,1,,,4,,,17,,,53,,,C,
198,8,184.95,,,45.95,,,4.94,,,2.84,,,1.75,,,1,,,3,,,15,,,49,,,C,
199,8,179.93,,,19.26,,,11.97,,,5.08,,,2.66,,,1,,,6,,,16,,,53,,,C,
200,8,230.17,,,28.36,,,14.24,,,6.06,,,3.25,,,1,,,7,,,13,,,67,,,C,
