Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
17,7,97.84,,,16.08,,,11.68,,,4.81,,,3.62,,,1,,,7,,,7,,,43,,,C,
18,7,79.51,,,22.70,,,4.36,,,2.33,,,1.66,,,1,,,3,,,10,,,35,,,C,
19,7,74.68,,,14.23,,,6.64,,,3.05,,,1.84,,,1,,,4,,,7,,,35,,,C,
20,7,199.97,,,45.99,,,15.53,,,6.03,,,4.98,,,1,,,9,,,20,,,89,,,C,
21,7,49.66,,,9.59,,,4.38,,,2.46,,,1.53,,,1,,,3,,,6,,,23,,,C,
22,7,135.03,,,40.01,,,8.24,,,3.54,,,2.76,,,1,,,5,,,17,,,57,,,C,
23,7,147.46,,,20.23,,,15.51,,,6.17,,,4.22,,,1,,,9,,,12,,,71,,,C,
24,7,175.12,,,98.21,,,4.49,,,2.39,,,1.72,,,1,,,3,,,18,,,49,,,C,
25,7,124.26,,,23.57,,,11.88,,,4.69,,,3.70,,,1,,,7,,,10,,,57,,,C,
26,7,143.49,,,34.26,,,11.80,,,4.87,,,3.24,,,1,,,7,,,14,,,63,,,C,
27,7,123.85,,,31.69,,,8.20,,,3.69,,,2.79,,,1,,,5,,,13,,,55,,,C,
28,7,109.43,,,37.71,,,4.40,,,2.37,,,1.70,,,1,,,3,,,14,,,45,,,C,
29,7,87.40,,,15.62,,,6.51,,,3.03,,,1.92,,,1,,,4,,,13,,,43,,,C,
30,7,102.78,,,19.44,,,8.20,,,3.53,,,2.28,,,1,,,5,,,10,,,49,,,C,
31,7,72.95,,,18.83,,,4.39,,,2.46,,,1.60,,,1,,,3,,,7,,,33,,,C,
32,7,90.19,,,18.53,,,8.10,,,3.64,,,2.57,,,1,,,5,,,10,,,41,,,C,
33,7,140.83,,,41.68,,,8.41,,,3.47,,,2.86,,,1,,,5,,,11,,,59,,,C,
34,7,106.49,,,35.29,,,4.34,,,2.39,,,1.68,,,1,,,3,,,14,,,45,,,C,
35,7,98.79,,,14.80,,,10.01,,,4.35,,,3.11,,,1,,,6,,,9,,,47,,,C,
36,7,84.22,,,24.34,,,4.47,,,2.40,,,1.65,,,1,,,3,,,13,,,37,,,C,
37,7,116.57,,,42.51,,,4.35,,,2.43,,,1.70,,,1,,,3,,,13,,,47,,,C,
38,7,156.01,,,35.98,,,12.08,,,4.83,,,3.88,,,1,,,7,,,15,,,71,,,C,
39,7,110.08,,,32.38,,,6.72,,,3.11,,,2.14,,,1,,,4,,,16,,,47,,,C,
40,7,125.97,,,39.89,,,6.76,,,2.93,,,2.26,,,1,,,4,,,17,,,53,,,C,
41,7,97.57,,,22.49,,,8.27,,,3.65,,,2.43,,,1,,,5,,,6,,,43,,,C,
42,7,58.42,,,10.35,,,4.44,,,2.47,,,1.46,,,1,,,3,,,6,,,29,,,C,
43,7,145.03,,,44.16,,,8.28,,,3.64,,,2.90,,,1,,,5,,,15,,,61,,,C,
44,7,129.84,,,27.22,,,8.30,,,3.59,,,2.52,,,1,,,5,,,18,,,63,,,C,
45,7,173.72,,,27.25,,,15.61,,,6.15,,,4.26,,,1,,,9,,,19,,,85,,,C,
46,7,107.53,,,17.40,,,13.85,,,5.42,,,4.04,,,1,,,8,,,9,,,47,,,C,
47,7,82.03,,,24.51,,,4.56,,,2.43,,,1.60,,,1,,,3,,,10,,,35,,,C,
48,7,118.36,,,32.28,,,8.29,,,3.49,,,2.76,,,1,,,5,,,12,,,51,,,C,
49,7,154.89,,,45.38,,,8.25,,,3.52,,,2.89,,,1,,,5,,,19,,,67,,,C,
50,7,105.71,,,25.58,,,6.62,,,3.05,,,2.22,,,1,,,4,,,13,,,49,,,C,
51,7,75.57,,,21.12,,,4.45,,,2.39,,,1.58,,,1,,,3,,,11,,,33,,,C,
52,7,70.79,,,13.96,,,4.43,,,2.33,,,1.42,,,1,,,3,,,11,,,35,,,C,
53,7,164.72,,,48.62,,,10.17,,,4.23,,,3.33,,,1,,,6,,,21,,,69,,,C,
54,7,46.34,,,11.53,,,6.73,,,2.93,,,1.89,,,1,,,4,,,4,,,17,,,C,
55,7,160.11,,,55.95,,,6.71,,,3.04,,,2.37,,,1,,,4,,,19,,,65,,,C,
56,7,78.82,,,15.06,,,6.59,,,3.11,,,2.19,,,1,,,4,,,9,,,37,,,C,
57,7,94.54,,,11.18,,,9.98,,,4.24,,,2.67,,,1,,,6,,,8,,,47,,,C,
58,7,138.75,,,38.14,,,10.22,,,4.27,,,3.22,,,1,,,6,,,15,,,59,,,C,
59,7,153.38,,,44.05,,,9.87,,,4.24,,,3.32,,,1,,,6,,,16,,,65,,,C,
60,7,67.95,,,7.67,,,8.33,,,3.57,,,2.25,,,1,,,5,,,6,,,33,,,C,
61,7,91.99,,,20.09,,,6.61,,,3.08,,,1.88,,,1,,,4,,,10,,,43,,,C,
62,7,51.57,,,7.80,,,6.71,,,3.02,,,2.07,,,1,,,4,,,4,,,23,,,C,
63,7,96.42,,,12.61,,,11.81,,,4.79,,,3.29,,,1,,,7,,,7,,,45,,,C,
64,7,114.47,,,28.10,,,8.35,,,3.64,,,2.78,,,1,,,5,,,15,,,51,,,C,
65,7,103.93,,,14.02,,,11.94,,,4.91,,,3.28,,,1,,,7,,,9,,,49,,,C,
66,7,132.47,,,23.80,,,11.86,,,4.90,,,3.43,,,1,,,7,,,12,,,63,,,C,
67,7,110.58,,,21.13,,,8.21,,,3.51,,,2.42,,,1,,,5,,,10,,,53,,,C,
68,7,63.86,,,14.21,,,6.66,,,3.04,,,2.03,,,1,,,4,,,5,,,27,,,C,
69,7,194.00,,,53.16,,,11.74,,,4.91,,,3.93,,,1,,,7,,,21,,,85,,,C,
70,7,86.92,,,18.62,,,4.38,,,2.37,,,1.52,,,1,,,3,,,12,,,43,,,C,
71,7,109.64,,,20.46,,,8.32,,,3.60,,,2.36,,,1,,,5,,,16,,,53,,,C,
72,7,178.96,,,53.38,,,10.15,,,4.16,,,3.42,,,1,,,6,,,19,,,77,,,C,
73,7,113.01,,,25.99,,,13.85,,,5.51,,,4.04,,,1,,,8,,,8,,,45,,,C,
74,7,180.12,,,53.62,,,10.05,,,4.15,,,3.45,,,1,,,6,,,21,,,77,,,C,
75,7,69.95,,,12.26,,,8.37,,,3.51,,,2.47,,,1,,,5,,,5,,,31,,,C,
76,7,121.66,,,25.03,,,10.10,,,4.14,,,2.87,,,1,,,6,,,19,,,57,,,C,
77,7,98.35,,,20.13,,,8.48,,,3.60,,,2.65,,,1,,,5,,,10,,,45,,,C,
78,7,115.39,,,21.10,,,10.19,,,4.38,,,2.81,,,1,,,6,,,14,,,55,,,C,
79,7,144.17,,,38.66,,,9.97,,,3.99,,,3.38,,,1,,,6,,,13,,,63,,,C,
80,7,169.70,,,25.92,,,15.65,,,6.23,,,4.27,,,1,,,9,,,19,,,83,,,C,
81,7,182.41,,,61.06,,,8.40,,,3.66,,,2.76,,,1,,,5,,,20,,,75,,,C,
82,7,144.02,,,22.65,,,13.73,,,5.61,,,3.75,,,1,,,8,,,11,,,69,,,C,
83,7,46.94,,,11.34,,,3.27,,,1.98,,,0.95,,,1,,,2,,,5,,,21,,,C,
84,7,128.32,,,30.32,,,6.61,,,3.06,,,1.97,,,1,,,4,,,17,,,61,,,C,
85,7,178.56,,,68.58,,,9.98,,,4.29,,,3.34,,,1,,,6,,,17,,,65,,,C,
86,7,81.16,,,18.31,,,6.58,,,2.98,,,2.13,,,1,,,4,,,8,,,37,,,C,
87,7,157.03,,,38.21,,,10.10,,,4.26,,,3.33,,,1,,,6,,,18,,,71,,,C,
88,7,124.00,,,34.83,,,8.33,,,3.65,,,2.36,,,1,,,5,,,15,,,53,,,C,
89,7,78.66,,,16.53,,,4.38,,,2.35,,,1.47,,,1,,,3,,,10,,,39,,,C,
90,7,118.88,,,32.32,,,8.47,,,3.69,,,2.77,,,1,,,5,,,12,,,51,,,C,
91,7,121.15,,,22.85,,,10.13,,,4.00,,,2.91,,,1,,,6,,,14,,,57,,,C,
92,7,41.51,,,15.24,,,3.17,,,1.96,,,0.98,,,1,,,2,,,2,,,15,,,C,
93,7,45.16,,,4.80,,,6.50,,,3.08,,,1.76,,,1,,,4,,,5,,,21,,,C,
94,7,98.36,,,37.57,,,6.56,,,3.05,,,2.12,,,1,,,4,,,6,,,35,,,C,
95,7,123.21,,,27.60,,,12.02,,,4.84,,,3.59,,,1,,,7,,,11,,,53,,,C,
96,7,167.52,,,49.30,,,10.09,,,4.05,,,3.35,,,1,,,6,,,16,,,71,,,C,
97,7,88.28,,,27.72,,,4.45,,,2.43,,,1.57,,,1,,,3,,,14,,,37,,,C,
98,7,109.13,,,20.07,,,8.49,,,3.54,,,2.53,,,1,,,5,,,15,,,53,,,C,
99,7,156.80,,,75.79,,,8.41,,,3.64,,,2.71,,,1,,,5,,,10,,,47,,,C,
100,7,86.57,,,17.36,,,6.55,,,2.98,,,2.01,,,1,,,4,,,14,,,41,,,C,
101,7,105.23,,,26.24,,,6.71,,,3.05,,,2.32,,,1,,,4,,,11,,,45,,,C,
102,7,86.63,,,15.42,,,8.13,,,3.51,,,2.58,,,1,,,5,,,7,,,41,,,C,
103,7,85.74,,,26.07,,,4.44,,,2.38,,,1.63,,,1,,,3,,,7,,,37,,,C,
104,7,123.64,,,18.45,,,11.82,,,4.72,,,3.23,,,1,,,7,,,11,,,61,,,C,
105,7,29.63,,,3.63,,,3.19,,,1.89,,,0.89,,,1,,,2,,,5,,,15,,,C,
106,7,208.52,,,71.84,,,11.64,,,4.71,,,3.87,,,1,,,7,,,22,,,83,,,C,
107,7,133.12,,,37.98,,,8.12,,,3.69,,,2.78,,,1,,,5,,,16,,,57,,,C,
108,7,94.15,,,19.46,,,8.23,,,3.58,,,2.68,,,1,,,5,,,8,,,43,,,C,
109,7,158.37,,,55.46,,,6.44,,,2.96,,,2.36,,,1,,,4,,,19,,,65,,,C,
110,7,84.58,,,16.51,,,6.53,,,3.03,,,1.89,,,1,,,4,,,8,,,41,,,C,
111,7,126.12,,,36.90,,,8.26,,,3.48,,,2.68,,,1,,,5,,,11,,,53,,,C,
112,7,116.31,,,22.87,,,8.14,,,3.62,,,2.46,,,1,,,5,,,17,,,57,,,C,
113,7,111.03,,,19.25,,,11.72,,,4.75,,,3.76,,,1,,,7,,,10,,,51,,,C,
114,7,128.35,,,39.09,,,6.48,,,2.91,,,2.24,,,1,,,4,,,17,,,55,,,C,
115,7,84.89,,,16.22,,,8.14,,,3.50,,,2.61,,,1,,,5,,,6,,,39,,,C,
116,7,84.96,,,21.72,,,6.52,,,2.97,,,2.12,,,1,,,4,,,11,,,37,,,C,
117,7,130.38,,,35.81,,,9.83,,,4.19,,,3.14,,,1,,,6,,,14,,,55,,,C,
118,7,98.77,,,12.68,,,11.79,,,4.84,,,3.05,,,1,,,7,,,7,,,47,,,C,
119,7,142.38,,,48.71,,,6.44,,,3.01,,,2.24,,,1,,,4,,,18,,,59,,,C,
120,7,68.83,,,14.03,,,6.35,,,3.02,,,2.01,,,1,,,4,,,7,,,31,,,C,
121,7,66.73,,,21.38,,,4.32,,,2.40,,,1.57,,,1,,,3,,,5,,,27,,,C,
122,7,160.57,,,46.05,,,11.81,,,4.68,,,3.66,,,1,,,7,,,13,,,67,,,C,
123,7,68.37,,,11.42,,,6.38,,,2.94,,,2.08,,,1,,,4,,,5,,,33,,,C,
124,7,151.89,,,26.71,,,11.61,,,4.86,,,3.25,,,1,,,7,,,20,,,75,,,C,
125,7,151.63,,,31.63,,,9.85,,,4.14,,,2.95,,,1,,,6,,,20,,,73,,,C,
126,7,135.87,,,41.40,,,8.30,,,3.51,,,2.76,,,1,,,5,,,12,,,57,,,C,
127,7,101.01,,,21.13,,,8.24,,,3.70,,,2.35,,,1,,,5,,,10,,,47,,,C,
128,7,78.56,,,12.46,,,8.27,,,3.46,,,2.51,,,1,,,5,,,7,,,37,,,C,
129,7,192.12,,,41.01,,,17.31,,,6.71,,,4.78,,,1,,,10,,,21,,,87,,,C,
130,7,132.38,,,23.53,,,9.90,,,4.28,,,2.85,,,1,,,6,,,18,,,65,,,C,
131,7,199.68,,,47.14,,,15.38,,,5.92,,,5.07,,,1,,,9,,,20,,,89,,,C,
132,7,118.47,,,18.21,,,11.85,,,4.80,,,3.23,,,1,,,7,,,9,,,57,,,C,
133,7,39.56,,,7.81,,,4.49,,,2.42,,,1.43,,,1,,,3,,,5,,,17,,,C,
134,7,103.96,,,35.79,,,4.33,,,2.39,,,1.72,,,1,,,3,,,16,,,43,,,C,
135,7,116.94,,,29.92,,,8.26,,,3.62,,,2.65,,,1,,,5,,,15,,,51,,,C,
136,7,145.85,,,29.65,,,13.47,,,5.37,,,4.44,,,1,,,8,,,12,,,65,,,C,
137,7,81.45,,,23.92,,,6.29,,,3.06,,,2.04,,,1,,,4,,,9,,,33,,,C,
138,7,107.51,,,17.30,,,9.73,,,4.20,,,3.19,,,1,,,6,,,11,,,51,,,C,
139,7,69.82,,,12.63,,,4.36,,,2.45,,,1.44,,,1,,,3,,,12,,,35,,,C,
140,7,145.62,,,36.76,,,9.67,,,4.23,,,3.38,,,1,,,6,,,13,,,65,,,C,
141,7,149.29,,,33.66,,,11.69,,,4.83,,,3.84,,,1,,,7,,,16,,,67,,,C,
142,7,102.76,,,17.70,,,8.15,,,3.61,,,2.35,,,1,,,5,,,15,,,51,,,C,
143,7,205.87,,,68.42,,,9.84,,,4.25,,,3.45,,,1,,,6,,,21,,,85,,,C,
144,7,72.00,,,11.39,,,6.58,,,3.00,,,1.85,,,1,,,4,,,9,,,35,,,C,
145,7,73.31,,,14.88,,,8.35,,,3.58,,,2.56,,,1,,,5,,,5,,,31,,,C,
146,7,138.18,,,40.86,,,8.10,,,3.51,,,2.70,,,1,,,5,,,16,,,59,,,C,
147,7,138.53,,,46.78,,,8.31,,,3.56,,,2.67,,,1,,,5,,,18,,,55,,,C,
148,7,151.09,,,42.73,,,11.63,,,4.73,,,3.75,,,1,,,7,,,13,,,63,,,C,
149,7,140.66,,,29.59,,,9.80,,,4.12,,,2.84,,,1,,,6,,,21,,,67,,,C,
150,7,108.06,,,30.70,,,8.28,,,3.47,,,2.61,,,1,,,5,,,13,,,45,,,C,
151,7,87.65,,,17.94,,,6.48,,,2.97,,,2.19,,,1,,,4,,,9,,,41,,,C,
152,7,111.07,,,28.22,,,8.35,,,3.63,,,2.64,,,1,,,5,,,10,,,49,,,C,
153,7,47.01,,,9.64,,,4.53,,,2.49,,,1.59,,,1,,,3,,,5,,,21,,,C,
154,7,117.61,,,31.18,,,8.23,,,3.50,,,2.72,,,1,,,5,,,13,,,51,,,C,
155,7,207.80,,,73.38,,,9.96,,,4.17,,,3.41,,,1,,,6,,,21,,,83,,,C,
156,7,84.43,,,24.23,,,4.37,,,2.43,,,1.70,,,1,,,3,,,12,,,37,,,C,
157,7,52.97,,,10.37,,,4.54,,,2.34,,,1.37,,,1,,,3,,,6,,,25,,,C,
158,7,123.71,,,43.40,,,4.46,,,2.41,,,1.81,,,1,,,3,,,16,,,51,,,C,
159,7,59.64,,,13.30,,,3.19,,,1.82,,,0.97,,,1,,,2,,,10,,,29,,,C,
160,7,158.69,,,37.24,,,11.58,,,4.79,,,3.75,,,1,,,7,,,18,,,71,,,C,
161,7,66.41,,,17.86,,,4.35,,,2.37,,,1.55,,,1,,,3,,,8,,,29,,,C,
162,7,60.88,,,23.54,,,3.13,,,1.91,,,1.04,,,1,,,2,,,6,,,23,,,C,
163,7,130.17,,,41.37,,,6.37,,,3.00,,,2.26,,,1,,,4,,,16,,,55,,,C,
164,7,131.34,,,33.61,,,11.70,,,4.72,,,3.65,,,1,,,7,,,11,,,55,,,C,
165,7,145.37,,,26.33,,,13.56,,,5.26,,,4.29,,,1,,,8,,,10,,,67,,,C,
166,7,48.86,,,5.61,,,6.40,,,2.89,,,2.05,,,1,,,4,,,5,,,23,,,C,
167,7,104.15,,,14.72,,,11.85,,,4.83,,,3.19,,,1,,,7,,,8,,,49,,,C,
168,7,121.76,,,26.94,,,10.02,,,4.33,,,2.81,,,1,,,6,,,12,,,55,,,C,
169,7,90.31,,,18.57,,,6.52,,,2.91,,,1.90,,,1,,,4,,,15,,,43,,,C,
170,7,53.37,,,13.08,,,3.22,,,1.87,,,0.94,,,1,,,2,,,7,,,25,,,C,
171,7,117.90,,,26.65,,,8.22,,,3.63,,,2.45,,,1,,,5,,,11,,,55,,,C,
172,7,140.36,,,40.65,,,8.26,,,3.65,,,2.79,,,1,,,5,,,15,,,61,,,C,
173,7,95.56,,,30.31,,,4.32,,,2.33,,,1.59,,,1,,,3,,,15,,,41,,,C,
174,7,86.67,,,15.40,,,6.55,,,3.05,,,1.79,,,1,,,4,,,12,,,43,,,C,
175,7,46.56,,,5.80,,,6.51,,,3.01,,,1.97,,,1,,,4,,,4,,,21,,,C,
176,7,55.96,,,9.82,,,4.45,,,2.40,,,1.59,,,1,,,3,,,8,,,27,,,C,
177,7,135.42,,,26.23,,,13.79,,,5.45,,,4.28,,,1,,,8,,,9,,,61,,,C,
178,7,144.60,,,24.67,,,11.41,,,4.74,,,3.32,,,1,,,7,,,19,,,71,,,C,
179,7,151.62,,,45.56,,,10.04,,,4.17,,,3.15,,,1,,,6,,,18,,,63,,,C,
180,7,99.04,,,24.56,,,6.45,,,2.99,,,2.15,,,1,,,4,,,14,,,45,,,C,
181,7,150.99,,,27.13,,,13.74,,,5.44,,,3.80,,,1,,,8,,,13,,,71,,,C,
182,7,99.90,,,22.74,,,8.09,,,3.68,,,2.66,,,1,,,5,,,10,,,45,,,C,
183,7,104.35,,,24.36,,,4.37,,,2.35,,,1.54,,,1,,,3,,,18,,,51,,,C,
184,7,61.73,,,9.49,,,8.09,,,3.62,,,2.47,,,1,,,5,,,5,,,27,,,C,
185,7,162.83,,,36.69,,,15.19,,,5.95,,,4.76,,,1,,,9,,,14,,,71,,,C,
186,7,166.93,,,44.21,,,11.67,,,4.84,,,3.88,,,1,,,7,,,18,,,73,,,C,
187,7,99.72,,,29.13,,,4.38,,,2.40,,,1.65,,,1,,,3,,,14,,,45,,,C,
188,7,62.27,,,14.07,,,4.45,,,2.43,,,1.42,,,1,,,3,,,6,,,29,,,C,
189,7,60.54,,,8.88,,,8.28,,,3.57,,,2.27,,,1,,,5,,,6,,,27,,,C,
190,7,105.29,,,30.97,,,8.22,,,3.54,,,2.59,,,1,,,5,,,7,,,43,,,C,
191,7,126.53,,,41.16,,,6.45,,,2.97,,,2.31,,,1,,,4,,,15,,,53,,,C,
192,7,74.87,,,15.57,,,4.33,,,2.37,,,1.43,,,1,,,3,,,14,,,37,,,C,
193,7,107.19,,,27.47,,,8.45,,,3.54,,,2.32,,,1,,,5,,,11,,,47,,,C,
194,7,100.39,,,20.61,,,9.65,,,3.98,,,3.21,,,1,,,6,,,9,,,45,,,C,
195,7,65.89,,,18.41,,,4.21,,,2.49,,,1.51,,,1,,,3,,,9,,,29,,,C,
196,7,47.99,,,4.93,,,6.48,,,3.00,,,1.72,,,1,,,4,,,6,,,23,,,C,
197,7,131.24,,,27.99,,,8.29,,,3.66,,,2.34,,,1,,,5,,,20,,,63,,,C,
198,7,90.54,,,19.39,,,4.37,,,2.41,,,1.46,,,1,,,3,,,15,,,45,,,C,
199,7,90.86,,,28.45,,,6.39,,,2.99,,,2.21,,,1,,,4,,,4,,,36,,,C,
200,7,72.15,,,18.03,,,4.50,,,2.44,,,1.55,,,1,,,3,,,10,,,33,,,C,
